Time yearly_transpiration_mm yearly_evaporation_mm yearly_Psi_LSymMin yearly_Psi_LSymMax yearly_Psi_LApoMin yearly_Psi_LApoMax yearly_Psi_SSymMin yearly_Psi_SSymMax yearly_Psi_SApoMin yearly_Psi_SApoMax yearly_PLC_Leaf_max yearly_PLC_Stem_max yearly_LFMC_min yearly_FMCCanopy_min yearly_dayOfDeath yearly_dayOfStomatalClosure yearly_nbDayLFMC_67 yearly_nbDayLFMC_57 yearly_nbDayLFMC_43 
2047 292.0232 28.23908 -3.413115 0 -3.330298 0 -3.308413 0 -3.28904 0 0 0 67.05581 67.05581 NA 190 0 0 0 
2048 269.3389 28.01427 -5.762694 0 -5.732301 0 -5.787453 0 -5.717358 0 0 0 53.4157 53.4157 NA 199 40 15 0 
2049 270.9985 29.28152 -4.233165 0 -4.188114 0 -4.242461 0 -4.165589 0 0 0 60.57501 60.57501 NA 179 27 0 0 
2050 325.4547 33.17029 -3.116766 0 -2.946521 0 -2.971807 0 -2.861795 0 0 0 69.05165 69.05165 NA 237 0 0 0 
2051 306.7997 30.7056 -2.56628 0 -2.309847 0 -2.211706 0 -2.201767 0 0 0 70.30703 70.30703 NA NA 0 0 0 
2052 316.5848 32.59722 -3.746658 0 -3.682617 0 -3.717845 0 -3.666536 0 0 0 64.07756 64.07756 NA 213 11 0 0 
2053 285.4808 31.27913 -3.817045 0 -3.804929 0 -3.822128 0 -3.799656 0 0 0 63.51557 63.51557 NA 213 35 0 0 
2054 268.3144 29.03741 -5.3211 0 -5.299498 0 -5.359382 0 -5.291375 0 0 0 55.06008 55.06008 NA 190 29 11 0 
2055 296.0557 30.45573 -2.675447 0 -2.326094 0 -2.253992 0 -2.164039 0 0 0 70.05669 70.05669 NA NA 0 0 0 
2056 295.6346 30.48279 -3.91737 0 -3.732171 0 -3.759847 0 -3.69425 0 0 0 62.74946 62.74946 NA 215 11 0 0 
2057 254.6897 29.10357 -4.858084 0 -4.829152 0 -4.865311 0 -4.814686 0 0 0 57.10527 57.10527 NA 196 29 0 0 
2058 297.8595 31.91384 -4.531246 0 -4.505911 0 -4.540799 0 -4.493244 0 0 0 58.8006 58.8006 NA 202 30 0 0 
2059 263.3351 27.48075 -4.080549 0 -3.975445 0 -3.985883 0 -3.925576 0 0 0 61.58385 61.58385 NA 214 22 0 0 
2060 240.874 26.56904 -4.095177 0 -4.080572 0 -4.110345 0 -4.07327 0 0 0 61.48389 61.48389 NA 192 70 0 0 
2061 276.0394 31.13036 -4.774473 0 -4.739703 0 -4.81862 0 -4.731665 0 0 0 57.51687 57.51687 NA 183 42 0 0 
2062 252.4315 26.68786 -4.635177 0 -4.583132 0 -4.639305 0 -4.557109 0 0 0 58.23557 58.23557 NA 197 20 0 0 
2063 328.8625 31.2014 -4.971636 0 -4.535131 0 -4.378802 0 -4.328114 0 0 0 56.56844 56.56844 NA 207 11 1 0 
2064 203.5771 28.56436 -7.300394 0 -7.276767 0 -7.32334 0 -7.238656 0 74.13616 73.23125 24.33843 17.31598 NA 192 163 139 40 
2065 307.861 31.42223 -3.282989 0 -3.167091 0 -3.152815 0 -3.109142 0 0 0 68.38183 68.38183 NA 217 0 0 0 
2066 266.475 29.64995 -4.957431 0 -4.915906 0 -4.954475 0 -4.903423 0 0 0 56.63425 56.63425 NA 202 46 2 0 
2067 242.8394 26.37717 -4.532869 0 -4.492666 0 -4.551542 0 -4.472564 0 0 0 58.79157 58.79157 NA 188 57 0 0 
2068 273.9962 28.74007 -4.191411 0 -4.142894 0 -4.185302 0 -4.118635 0 0 0 60.84372 60.84372 NA 215 28 0 0 
2069 274.6772 30.22488 -4.566032 0 -4.483109 0 -4.533789 0 -4.446041 0 0 0 58.60862 58.60862 NA 191 22 0 0 
2070 279.4794 29.41684 -4.968796 0 -4.950631 0 -5.003635 0 -4.943643 0 0 0 56.58157 56.58157 NA 167 33 2 0 
2071 266.7916 29.03228 -4.288563 0 -4.266606 0 -4.301405 0 -4.257386 0 0 0 60.22658 60.22658 NA 205 27 0 0 
2072 242.5505 26.93619 -5.502225 0 -5.483708 0 -5.55037 0 -5.47646 0 0 0 54.35369 54.35369 NA 202 64 27 0 
2073 287.866 32.48105 -4.435094 0 -4.371175 0 -4.45838 0 -4.339216 0 0 0 59.34691 59.34691 NA 192 17 0 0 
2074 336.5971 33.66094 -3.203224 0 -3.070687 0 -3.050558 0 -3.017544 0 0 0 68.85609 68.85609 NA 219 0 0 0 
2075 316.7285 34.1269 -3.794399 0 -3.708023 0 -3.773128 0 -3.674017 0 0 0 63.69411 63.69411 NA 191 9 0 0 
2076 260.4355 28.2815 -4.334373 0 -4.292962 0 -4.349841 0 -4.272817 0 0 0 59.94518 59.94518 NA 194 22 0 0 
2077 270.4867 26.53516 -3.700429 0 -3.629399 0 -3.635536 0 -3.593885 0 0 0 64.45829 64.45829 NA 241 7 0 0 
2078 256.3515 27.12291 -6.108006 0 -6.001078 0 -6.080892 0 -5.95168 0 0 0 52.29551 52.29551 NA 175 37 9 0 
2079 300.1095 31.74092 -5.116678 0 -5.073284 0 -5.161778 0 -5.052988 0 0 0 55.9174 55.9174 NA 207 36 5 0 
2080 275.7105 29.97912 -4.512659 0 -4.464244 0 -4.54105 0 -4.445376 0 0 0 58.90439 58.90439 NA 194 49 0 0 
2081 248.8661 27.05211 -5.190961 0 -5.16641 0 -5.222487 0 -5.154134 0 0 0 55.59805 55.59805 NA 206 67 18 0 
2082 304.6558 32.10318 -4.093631 0 -4.013519 0 -4.068609 0 -3.979842 0 0 0 61.49442 61.49442 NA 189 22 0 0 
2083 278.6467 30.17247 -5.377856 0 -5.354767 0 -5.412332 0 -5.345822 0 0 0 54.83361 54.83361 NA 194 62 12 0 
2084 252.1472 27.3412 -3.884207 0 -3.836556 0 -3.867173 0 -3.81273 0 0 0 62.99832 62.99832 NA 167 24 0 0 
2085 312.4351 31.7036 -3.472782 0 -3.405004 0 -3.388601 0 -3.371114 0 0 0 66.48102 66.48102 NA 217 2 0 0 
2086 162.3685 17.1051 -8.080907 0 -7.961362 0 -7.71308 0 -7.582224 0 86.68783 80.51551 18.60314 9.5774 213 166 38 22 5 
2087 219.3438 31.16996 -5.558071 0 -5.557908 0 -5.558973 0 -5.557854 0 26.688 26.68672 45.17763 43.77722 NA 1 365 7 0 
2088 260.4003 27.96974 -4.355046 0 -4.33598 0 -4.370283 0 -4.326447 0 0 0 59.82012 59.82012 NA 213 39 0 0 
2089 248.5073 28.12537 -4.276915 0 -4.238661 0 -4.270379 0 -4.219534 0 0 0 60.29909 60.29909 NA 203 42 0 0 
2090 222.4311 25.88785 -4.940148 0 -4.896612 0 -4.958884 0 -4.874843 0 0 0 56.71483 56.71483 NA 181 81 2 0 
2091 186.239 28.60493 -7.037861 0 -7.016439 0 -7.062856 0 -6.9925 0 67.69361 67.06221 27.07961 17.74065 NA 176 181 162 53 
2092 320.644 32.7365 -3.868055 0 -3.67774 0 -3.714472 0 -3.608779 0 0 0 63.12108 63.12108 NA 189 6 0 0 
2093 254.585 26.36536 -4.250812 0 -4.211284 0 -4.26069 0 -4.19152 0 0 0 60.46303 60.46303 NA 208 31 0 0 
2094 267.2455 28.17401 -3.858573 0 -3.836241 0 -3.864656 0 -3.828167 0 0 0 63.19362 63.19362 NA 210 53 0 0 
2095 272.1724 29.99231 -6.261125 0 -6.21527 0 -6.313845 0 -6.195214 0 0 0 51.83834 51.83834 NA 175 41 16 0 
2096 214.9798 30.79295 -7.505128 0 -7.466129 0 -7.442228 0 -7.383008 0 78.25826 76.48776 22.5275 13.51459 NA 180 172 158 40 
2097 333.2074 35.64304 -3.70042 0 -3.578009 0 -3.619414 0 -3.524143 0 0 0 64.45837 64.45837 NA 199 9 0 0 
2098 316.3195 31.21908 -3.137436 0 -3.003864 0 -3.013135 0 -2.938502 0 0 0 69.00486 69.00486 NA 227 0 0 0 
2099 299.5898 31.50253 -4.955152 0 -4.94267 0 -4.974946 0 -4.937454 0 0 0 56.64484 56.64484 NA 198 24 3 0 
2100 244.4619 27.54418 -4.7305 0 -4.691072 0 -4.77008 0 -4.679297 0 0 0 57.73918 57.73918 NA 181 34 0 0 
