"PPT_sum";"Tair_mean";"Tair_min";"Tair_max";"WS_mean";"RG_sum";"RHair_min";"RHair_mean";"RHair_max";"DATE"
0;5.52;1.14;10.63;0.7026;4.758;63.9;83.5070139500536;100;"01/01/2006"
0;8.181;6.853;12.7;4.889;0.9408;62.68;89.8486460252864;98.3927525266013;"02/01/2006"
0;11.63;9.23;14.52;6.078;2.64;74.83;86.8891367133967;100;"03/01/2006"
0;10.44;9.32;12.67;5.462;6.399;58.75;69.0106290733937;74.3969194365685;"04/01/2006"
0;10.86;7.992;13.5;4.639;6.281;61.99;73.9855277056248;89.7503693917184;"05/01/2006"
0;8.181;7.19;11.92;2.576;5.885;63.61;81.6232771609601;87.3400776484562;"06/01/2006"
0;8.309;3.7;12.47;5.064;5.885;56.03;78.7434882879539;100;"07/01/2006"
0;3.1;2.68;9.523;3.99;6.842;46.31;64.3474124504487;66.2969743127453;"08/01/2006"
0;6.232;0.6576;12.94;0.662;7.614;48.03;72.3993915098472;100;"09/01/2006"
0.2571;6.93;2.221;15.17;2.238;8.509;41.85;71.0749949876226;98.8659361842158;"10/01/2006"
0;6.11;3.04;12.68;3.449;7.928;44.85;70.1580991281885;86.9993497660377;"11/01/2006"
0.1167;5.698;1.698;11.47;0.7567;8.017;38.95;61.3485916594994;81.365391914193;"12/01/2006"
0.1333;6.54;1.901;13.85;3.021;8.509;38;68.8270894960335;95.3616669914562;"13/01/2006"
0;7.029;4.464;11.89;5.036;7.829;40.58;55.961389150458;66.865871687703;"14/01/2006"
0;4.457;1.969;10.63;2.677;8.509;53.16;78.6050157131754;93.7635738557768;"15/01/2006"
1.5;3.8;1.912;9.7;2.003;8.509;51.98;81.204522115311;92.8683319727364;"16/01/2006"
0.6;4.863;0.8624;9.914;0.6535;8.659;61.96;87.1759438053728;100;"17/01/2006"
0.125;5.898;4.05;8.97;2.003;7.829;63.09;80.466176141136;91.5529339062495;"18/01/2006"
0;5.24;3.95;6.87;5.372;3.709;66.73;71.6603845361402;78.4392873032306;"19/01/2006"
0;2.605;-1.141;5.266;6.214;10.13;32.93;42.5315936473274;55.7750288019047;"20/01/2006"
0;2.925;-1.376;11.17;1.785;9.119;28.64;47.609294279139;64.9855273259638;"21/01/2006"
0;3.037;-1.143;11.99;0.7026;10.13;29.54;54.7858543541554;74.0970790326314;"22/01/2006"
0;3.793;-1.966;11.77;2.748;9.119;39.37;70.1584151633892;100;"23/01/2006"
3.656;4.016;-0.4762;8.016;1.89;3.618;68.84;83.7424902307763;100;"24/01/2006"
0;7.81;5.315;9.8;1.391;8.143;71.15;82.9278176641362;98.4925726856152;"25/01/2006"
0;8.838;5.349;11.91;1.254;7.759;71.32;85.0412249756426;100;"26/01/2006"
1.214;11.57;11.53;11.65;3.811;4.087;84.66;87.940260797897;88.173447483622;"27/01/2006"
23.24;11.77;10.4;12.13;2.843;0.9368;92.75;93.038339655864;100;"28/01/2006"
6.371;12.43;12.37;13.19;1.692;1.421;90.37;89.766899608346;90.1217475690462;"29/01/2006"
8.123;12.75;12.37;12.15;1.986;1.887;90.74;90.6440905674184;92.934507875757;"30/01/2006"
0;11.56;11.72;12.03;1.99;3.811;84.22;87.2925903129438;86.3734801009446;"31/01/2006"
0;11.02;6.721;15.05;3.184;7.169;55.38;73.8221925732635;98.7431876498903;"01/02/2006"
0;7.313;4.8;14;2.884;8.489;38.99;60.4081136778449;71.8870806643207;"02/02/2006"
0;7.647;2.06;14.27;1.044;8.048;35.56;61.5338381959698;90.9460891762757;"03/02/2006"
0;7.856;4.623;14.08;0.9519;6.497;40.54;65.6187487117782;82.0515066929197;"04/02/2006"
0;9.24;3.081;17.61;1.869;8.158;38.02;63.2734643753563;96.8866336391487;"05/02/2006"
0;10.33;4.267;18.69;2.004;8.176;35.91;61.7549818305232;93.5701052130983;"06/02/2006"
0;9.02;4.187;15.69;1.869;9.066;39.68;65.2553616790383;91.0507827611386;"07/02/2006"
0;9.414;3.31;17.84;0.855;9.448;37.57;60.8235494500146;92.716643256536;"08/02/2006"
0;9.52;3.838;17.65;2.122;9.684;35.48;57.3063499342632;84.7587712605469;"09/02/2006"
0;8.544;5.94;14.23;5.362;10.54;34.93;55.2671537651447;66.0695334243953;"10/02/2006"
0.0875;3.692;0.9603;7.497;6.475;11.1;43.22;52.5495649640592;63.8673235870092;"11/02/2006"
0;3.391;-0.4531;9.929;3.986;10.84;39.77;58.9533195422536;77.7275354311439;"12/02/2006"
1.238;8.7;3.611;14.16;6.239;10.54;33.83;53.5555394493166;76.1549026347028;"13/02/2006"
0;8.462;6.93;14.29;5.873;11.71;39.73;60.6117823998232;67.298062886831;"14/02/2006"
0.0875;7.227;5.008;10.91;5.445;10.65;62.53;79.4610135987118;92.6480883114757;"15/02/2006"
0;3.174;1.987;6.273;6.705;11.1;49.91;60.2915236622481;65.6124003611722;"16/02/2006"
0;5.409;0.5922;8.25;6.839;9.066;51.72;72.6564497378307;100;"17/02/2006"
0.5333;10.53;9.951;13.15;9.146;10.54;62.03;75.7976639690306;78.7915797636629;"18/02/2006"
0;11.86;10.08;14.78;6.12;8.671;49.71;65.4855868010356;73.7163969524674;"19/02/2006"
0;11.48;9.479;15.16;7.145;10.84;51.83;69.9307655498871;79.9281930261553;"20/02/2006"
0;9.85;9.309;15.52;6.688;11.18;37.95;55.593468744688;57.6537971805301;"21/02/2006"
0;9.411;6.83;14.16;7.049;12.2;37.55;51.237450818351;61.0783593322018;"22/02/2006"
0;3.737;1.42;8.394;2.878;14.09;46.16;61.2257371966461;72.2157657539444;"23/02/2006"
0;7.023;0.7107;10.73;1.802;6.806;39.52;55.7570070982171;87.011303734639;"24/02/2006"
0;7.439;3.572;10.33;2.152;13.3;56.95;63.8522407844705;83.5552454789575;"25/02/2006"
0.8842;6.12;1.9;11.93;1.35;15.82;50.66;63.9717413913538;86.1062594844158;"26/02/2006"
0;6.686;2.268;10.63;2.152;15.39;53.73;64.5964998284018;88.0622254907683;"27/02/2006"
0.1;6.635;3.081;10.39;1.463;13.3;57.16;73.5003841820683;94.2339636079598;"28/02/2006"
0;8.25;2.29;14.51;1.511;11.35;37.27;62.6264720075895;94.8718663950671;"01/03/2006"
0.1526;6.941;2.689;13.43;3.426;11.79;55.18;77.96493008739;100;"02/03/2006"
0;8.42;6.84;11.11;2.163;3.83;70.41;82.6561806018554;92.0809994026119;"03/03/2006"
0.2759;9.231;7;11.91;2.835;2.404;74.2;87.7196061269038;100;"04/03/2006"
0.1556;9.056;7.75;11.09;7.192;9.486;51.97;62.3809357262955;68.166416372536;"05/03/2006"
0.1556;11.04;7.81;13.66;2.984;7.504;49.96;60.6709854352761;75.4155148944873;"06/03/2006"
0;9.888;7.92;12.31;3.653;8.267;72.27;84.0338087824647;95.9979132629836;"07/03/2006"
0;8.42;5.94;13.19;4.687;14.01;44.59;61.9219877190602;73.4047571935584;"08/03/2006"
0;5.744;1.832;10.07;2.732;13.02;46.41;63.1050710270709;83.1594249909681;"09/03/2006"
0;5.566;0.739;10.57;2.856;14.84;46.08;59.9014587193894;84.353788061155;"10/03/2006"
8.093;7.749;0.8339;11.03;5.326;9.488;62.18;71.3400204995794;100;"11/03/2006"
27.21;9.495;8.666;13.86;4.097;2.805;87.63;97.4475262421173;100;"12/03/2006"
0;11.08;7.76;14.75;2.414;16.14;67.32;87.2508533776941;100;"13/03/2006"
15.13;12.34;12.08;12.3;5.337;4.021;86.7;94.8454328183496;96.4833520091573;"14/03/2006"
2.247;12.68;11.63;14.72;1.343;9.898;86.29;91.3168095635747;97.8574611258198;"15/03/2006"
0;12.99;10.23;17.72;2.282;13.02;55.51;76.0645267182754;91.3064228700335;"16/03/2006"
0;11.95;7.92;16.16;3.95;16.14;60.93;83.940195531446;100;"17/03/2006"
0;10.07;7.94;13.09;3.567;15.92;61.82;71.3082615266437;82.3483697071936;"18/03/2006"
0;8.79;6.04;11.91;1.714;17.66;51.95;65.6879160348548;79.2959968774076;"19/03/2006"
0;8.357;3.8;12.42;2.418;15.5;50.12;70.3743737753696;96.4735747213698;"20/03/2006"
2.259;10.02;8.05;11.83;3.629;2.137;87.08;93.0105379049432;100;"21/03/2006"
9.444;12.03;7.812;11.83;2.412;2.251;90.15;90.6778971296066;100;"22/03/2006"
0;12.24;8.18;15.11;3.422;12.29;72.33;89.4317767004715;100;"23/03/2006"
0;13.55;13.06;15.57;4.36;9.609;79.4;88.6614344838287;91.543274268367;"24/03/2006"
0.1522;13.82;12.35;14.67;2.626;7.029;81.94;86.4465548417244;95.1691897735238;"25/03/2006"
0.1625;13.95;13.04;16.21;3.547;13.34;73.6;87.2639915093178;92.5965686412049;"26/03/2006"
0;14.37;12.76;17.04;4.222;11.05;72.25;84.123424164777;93.4258129443767;"27/03/2006"
0;11.79;11.83;13.36;5.299;2.559;85.12;88.2844159470343;88.0514224614521;"28/03/2006"
0;12.63;8.966;16.7;5.609;16.72;49.39;61.0667892574324;77.9466300953408;"29/03/2006"
0;12.48;7.08;18.35;3.327;21.11;39;53.4064367279613;76.754796258628;"30/03/2006"
0;13.74;6.99;22.24;2.536;21.11;30.77;49.483858718447;77.7028687898739;"31/03/2006"
0.1067;14.22;9.109;23.08;1.191;13.14;37.46;58.2380025267321;81.6652418984427;"01/04/2006"
0;14.25;10.04;20.94;0.8463;14.44;47.85;81.0377917646772;100;"02/04/2006"
0;12.1;9.4;15.45;1.998;8.114;69.65;83.1947101568871;99.5931931794464;"03/04/2006"
2.994;9.945;7.682;13.37;2.09;5.224;70.53;87.7901730017112;100;"04/04/2006"
0;5.91;2.558;7.307;7.012;17.69;41.47;50.0324527282096;63.3230910947939;"05/04/2006"
4.89;7.55;1.429;11.27;2.544;14.11;31.35;49.4856188183257;76.0206056664282;"06/04/2006"
1.153;10.59;4.236;12.56;2.101;11.91;63.45;71.9599458779466;100;"07/04/2006"
6.297;10.35;9.604;10.47;2.473;4.489;90.1;95.6986568900962;100;"08/04/2006"
1.542;12.24;10.18;15.81;2.297;11.95;61.98;76.2309235011438;87.4023621746473;"09/04/2006"
0;10.89;7.08;13.59;4.23;18.45;47.34;58.2147607515711;75.3145312645277;"10/04/2006"
0;10.14;5.139;14.86;5.03;21.4;34.74;40.5306762664873;57.0449060170947;"11/04/2006"
0;8.812;4.284;14.71;3.953;21;39.52;55.6818946985157;76.087260361585;"12/04/2006"
0;10.35;5.433;15.09;2.101;19.79;44.99;59.3383541909323;82.9802712817109;"13/04/2006"
3.876;11.74;5.249;14.24;3.037;18.81;62.62;79.7922692257725;100;"14/04/2006"
0;9.28;5.51;13.5;6.263;16.47;52.01;67.8681293851151;87.8578917465803;"15/04/2006"
0;10.71;5.901;14.24;3.545;16.47;45.8;55.0051298890555;76.271620785015;"16/04/2006"
0;11.64;9.077;15.22;6.688;13.12;39.53;52.6393205208795;62.4761426117894;"17/04/2006"
0;12.66;7.85;18.72;4.755;22.76;38.51;53.8694346871014;74.319552492515;"18/04/2006"
0;14.46;8.433;21.31;4.689;22.56;36.1;55.7764353129643;83.1586960482379;"19/04/2006"
0;14.25;11.36;18.63;3.537;21.19;54.25;72.1394850928192;87.1839155984017;"20/04/2006"
0.98;14.7;10.25;19.62;1.268;21.94;50.23;70.352837349986;94.2520868558392;"21/04/2006"
4.645;15.32;11.07;18.32;1.49;12.8;68.17;77.8794610235897;100;"22/04/2006"
0;10.5;8.433;13.37;6.908;11.64;52.05;60.9805086540612;70.085842127241;"23/04/2006"
0;12.2;7.983;17.33;6.953;25.91;45.14;60.7074496814519;80.5251784584095;"24/04/2006"
0;13.69;10.04;18.16;3.429;15.17;61.59;79.6797718630333;100;"25/04/2006"
0.66;12.67;10.59;17.68;7.808;23.81;34.07;51.8212988940655;59.466811099704;"26/04/2006"
0;13.85;8.481;20.21;1.837;27.21;41.29;59.838728093912;85.4765990105789;"27/04/2006"
0;17.05;10.82;21.86;4.093;25.42;34.61;47.1196710954954;70.6263844094524;"28/04/2006"
0;14.58;11.54;17.19;5.713;22.3;53.93;66.8151265054203;81.5139421174297;"29/04/2006"
0;14.36;10.49;17.31;3.86;17.49;53.63;65.6310673536294;84.6460921870801;"30/04/2006"
0;14.49;13.56;16.97;1.741;9.768;56.89;69.4273665776718;73.7472286308707;"01/05/2006"
0;11.41;10.16;14.45;3.231;5.848;58.46;72.1167914683898;78.3787740491039;"02/05/2006"
1.395;12.73;7.684;17.62;5.388;22.08;48.98;66.5159995497801;93.2400216343684;"03/05/2006"
0;17.73;13.56;23.24;5.384;21.97;48.72;62.8471656168717;82.0987429273813;"04/05/2006"
0;17.19;14.53;20.74;3.246;21.97;49.98;67.9946189411611;80.6071268894354;"05/05/2006"
0;15.53;11.79;19.25;4.538;23.7;45.44;56.3574032765263;71.8931155489664;"06/05/2006"
0;13.63;9.619;17.4;2.341;22.08;42.99;58.3200157472533;76.0465600520493;"07/05/2006"
0;14;11.4;16.33;0.6646;7.659;59.2;69.1383340813103;81.9953416650144;"08/05/2006"
14.6;12.27;8.972;15.46;3.36;6.382;87.12;100;100;"09/05/2006"
0.06321;12.07;7.459;16.61;1.741;11.21;55.18;70.7502188964008;96.4357353278431;"10/05/2006"
6.868;15.53;13.1;18.58;1.618;18.32;70.35;85.4090396155978;99.964229524679;"11/05/2006"
0;13.98;10.36;17.52;4.179;22.74;61.13;76.3337267554309;96.8916966513477;"12/05/2006"
0;13.05;11.28;15.77;4.34;12.21;56.11;71.2649898972323;80.0786706578162;"13/05/2006"
0.1385;11.59;10.45;14.09;6.119;17.59;61.23;73.8532953960444;79.6686088599492;"14/05/2006"
0;11.01;10.23;13.18;4.74;10.58;63.11;82.1109261825056;86.4960057453131;"15/05/2006"
0;12.83;11.38;16.02;3.744;8.856;60.37;79.2646540137372;87.2136829823807;"16/05/2006"
0;11.19;8.944;13.69;5.084;19.37;60.72;68.3459333597963;79.4451728040155;"17/05/2006"
0;13.61;10.35;16.29;5.027;19.37;60.19;67.065481462603;83.1592800320037;"18/05/2006"
0;12.94;10.73;15.55;1.906;8.092;70.32;81.3832641687949;94.1743204723785;"19/05/2006"
0;13.63;10.85;15.77;7.534;17.15;63.03;75.3961664898678;90.5399323877553;"20/05/2006"
0;12.46;11.49;15.75;2.723;17.37;55.63;74.1547757949875;79.0557437125506;"21/05/2006"
10.83;10.53;8.515;11.05;3.132;2.765;90.63;100;100;"22/05/2006"
19.07;11.79;12.25;12.75;2.016;4.578;91.57;97.240122850364;94.3342701708689;"23/05/2006"
0;12.47;8.725;15.56;5.083;23.33;59.04;68.7427489002791;88.2547282201462;"24/05/2006"
0;13.31;8.036;17.06;1.826;18.32;62.17;75.0766802813811;100;"25/05/2006"
0;15.73;12.83;20.14;2.132;26.02;51.59;65.9267861805194;79.5507682722902;"26/05/2006"
9.785;12.16;11.72;14.11;2.603;7.995;75.13;90.5251908027853;93.1924390562823;"27/05/2006"
0;13.2;10.86;16.68;5.488;8.584;70.19;83.4052995589997;97.3229921453797;"28/05/2006"
