"PPT_sum";"Tair_mean";"Tair_min";"Tair_max";"WS_mean";"RG_sum";"RHair_min";"RHair_mean";"RHair_max";"DATE"
0;11.83;10.2;13.08;5.869;4.38;73.25;79.3544052936098;88.4380665769429;"02/01/2006"
0;12.92;11.02;14.55;7.021;5.872;65.52;71.1081198507267;80.6054513230662;"03/01/2006"
0;11.67;6.181;13.84;7.917;4.191;61.06;74.888753114029;100;"04/01/2006"
0;5.87;5.689;6.23;4.679;2.308;74.49;76.9986428445468;77.9717471892908;"05/01/2006"
0;5.37;3.18;9.998;7.356;6.462;54.89;72.890387786068;85.0137688004263;"06/01/2006"
0;3.919;0.52;5.539;3.147;4.74;65.63;73.50985423768;93.7224931129507;"07/01/2006"
4.28;6.689;4.59;9.611;4.693;7.584;65.58;77.7990129610541;90.0116658328525;"08/01/2006"
0.15;6.689;4.59;8.357;3.681;6.462;61.38;71.2991381602481;82.4914604181847;"09/01/2006"
0.15;5.535;1.53;6.986;1.936;5.041;59.4;69.3755947191997;92.0797343429626;"10/01/2006"
2.76;2.796;-1.176;7.421;1.107;7.315;52.41;71.689772460005;95.5448226661799;"11/01/2006"
0;4.033;-0.13;10.09;4.913;7.926;41.47;68.2619008332068;91.9777430342954;"12/01/2006"
0;4.06;-0.6244;10.4;1.999;8.403;41.53;68.1322979933547;95.3598448139989;"13/01/2006"
0.9725;1.889;-3.521;8.67;2.803;6.901;22.96;44.9270142266226;66.8001478586086;"14/01/2006"
0;2.952;-1.165;10.04;2.884;8.127;39.27;58.5502039782748;78.8392378150897;"15/01/2006"
0;3.484;-1.245;11.78;2.2;9.493;38.71;61.7892574504324;86.9074557618858;"16/01/2006"
0;3.459;-1.012;11.55;1.508;8.403;43.34;78.8519868146573;100;"17/01/2006"
0;3.447;-2.374;8.765;0.7571;5.689;65.81;94.239976135554;100;"18/01/2006"
2.493;8.723;5.993;9.319;3.706;1.095;85.12;91.6665651743503;100;"19/01/2006"
2.412;5.87;4.81;7.335;5.59;3.689;69.51;77.5791672251431;83.5223731484172;"20/01/2006"
0;0.607;2.05;4.292;11.51;9.644;41.34;43.1693944129176;38.9094158129432;"21/01/2006"
0;6.036;2.869;7.161;3.545;5.346;73.54;77.1615420611541;96.3583550360682;"22/01/2006"
0;3.83;-1.081;6.587;2.191;8.403;55.44;69.1437505416563;98.462511141416;"23/01/2006"
6.15;7.029;0.9156;13;4.449;0.9092;61.16;86.459209470992;100;"24/01/2006"
0.15;7.655;5.258;9.41;9.4;8.263;69.32;68.0967427923273;80.3447795281583;"25/01/2006"
0;6.689;4.82;10.9;6.784;10.11;63.38;78.7631887627082;89.6717301356152;"26/01/2006"
8.712;7.77;6.8;14.74;7.062;6.284;57.22;91.9531277078004;98.2737225327473;"27/01/2006"
0;6.27;6.418;10.68;9.425;9.644;64.4;71.0288118724544;70.3064899725929;"28/01/2006"
0;6.582;5.99;9.418;7.053;7.926;63.63;74.723895532815;77.8438889173102;"29/01/2006"
0;5.535;3.616;9.89;4.579;11.15;60.84;77.6941840678294;88.8778036520763;"30/01/2006"
0.15;4.905;0.8412;9.803;1.398;11.4;53.04;65.3596174453605;87.2486398121067;"31/01/2006"
2.485;8.678;3.87;14.27;5.613;8.422;55.85;78.3054016762818;100;"01/02/2006"
0;4.553;-0.61;10.76;1.925;9.796;40.96;55.6513095292521;80.5504307493787;"02/02/2006"
0.6;4.572;-1.231;10.67;0.6545;4.903;54.62;85.1568290028319;100;"03/02/2006"
0;8.745;5.93;11.61;3.222;3.388;58.85;75.9572553173898;92.1129894558013;"04/02/2006"
0;10.68;9.192;13.75;4.824;3.549;67.8;86.3704659278664;95.4352865095583;"05/02/2006"
0;9.792;10.17;9.139;1.847;2.382;87.65;87.7269896686764;85.5316058673736;"06/02/2006"
6.804;7.993;4.949;10.09;4.193;1.504;74.8;84.8640397471842;100;"07/02/2006"
0;5.1;1.06;9.84;3.406;10.68;50.43;73.4955499984755;97.8950424418797;"08/02/2006"
45.59;5.266;3.3;7.498;4.219;1.211;84.49;100;100;"09/02/2006"
