Time yearly_transpiration_mm yearly_evaporation_mm yearly_Psi_LSymMin yearly_Psi_LSymMax yearly_Psi_LApoMin yearly_Psi_LApoMax yearly_Psi_SSymMin yearly_Psi_SSymMax yearly_Psi_SApoMin yearly_Psi_SApoMax yearly_PLC_Leaf_max yearly_PLC_Stem_max yearly_LFMC_min yearly_FMCCanopy_min yearly_dayOfDeath yearly_dayOfStomatalClosure yearly_nbDayLFMC_67 yearly_nbDayLFMC_57 yearly_nbDayLFMC_43 
2062 289.7713 31.65505 -3.470697 0 -3.377828 0 -3.338766 0 -3.331394 0 0 0 66.50077 66.50077 NA 195 1 0 0 
2063 244.2655 27.35257 -5.219258 0 -5.188284 0 -5.246536 0 -5.181492 0 0 0 55.47879 55.47879 NA 192 44 9 0 
2064 329.06 33.99069 -3.238447 0 -3.086978 0 -3.079585 0 -3.030721 0 0 0 68.77655 68.77655 NA 218 0 0 0 
2065 252.1 27.48875 -4.965929 0 -4.862745 0 -4.953289 0 -4.817252 0 0 0 56.59483 56.59483 NA 184 34 1 0 
2066 312.9628 29.81166 -3.132045 0 -2.997453 0 -3.002979 0 -2.93416 0 0 0 69.01706 69.01706 NA 253 0 0 0 
2067 298.5629 30.34557 -3.330926 0 -3.226742 0 -3.171305 0 -3.175472 0 0 0 67.88128 67.88128 NA 212 0 0 0 
2068 281.9032 30.10619 -3.660907 0 -3.613762 0 -3.6139 0 -3.590189 0 0 0 64.79141 64.79141 NA 197 8 0 0 
2069 280.5364 31.643 -4.327034 0 -4.30126 0 -4.330605 0 -4.290684 0 0 0 59.98986 59.98986 NA 189 32 0 0 
2070 298.4169 30.16293 -3.289595 0 -3.180514 0 -3.149176 0 -3.140929 0 0 0 68.31197 68.31197 NA 236 0 0 0 
2071 298.5764 33.10272 -3.964407 0 -3.912328 0 -3.951554 0 -3.89433 0 0 0 62.40363 62.40363 NA 185 22 0 0 
2072 310.2411 31.22117 -3.368775 0 -3.267072 0 -3.243639 0 -3.21622 0 0 0 67.49614 67.49614 NA 237 0 0 0 
2073 232.6447 26.78788 -4.640082 0 -4.590334 0 -4.670567 0 -4.565461 0 0 0 58.20953 58.20953 NA 186 54 0 0 
2074 268.1746 27.45323 -4.272632 0 -4.219885 0 -4.263049 0 -4.194128 0 0 0 60.32585 60.32585 NA 208 23 0 0 
2075 250.752 29.04591 -4.940671 0 -4.928165 0 -4.962732 0 -4.923299 0 0 0 56.71238 56.71238 NA 186 52 3 0 
2076 275.8552 29.31667 -4.808561 0 -4.793563 0 -4.823061 0 -4.786064 0 0 0 57.34733 57.34733 NA 211 39 0 0 
2077 278.1354 29.02929 -4.263508 0 -4.222222 0 -4.267603 0 -4.201579 0 0 0 60.38304 60.38304 NA 207 32 0 0 
2078 291.6658 30.76145 -3.454582 0 -3.403557 0 -3.391899 0 -3.378044 0 0 0 66.65424 66.65424 NA 238 4 0 0 
2079 312.3389 30.07983 -3.601067 0 -3.553912 0 -3.547875 0 -3.530334 0 0 0 65.30971 65.30971 NA 216 7 0 0 
2080 312.4066 31.03166 -4.312174 0 -4.271906 0 -4.308376 0 -4.251771 0 0 0 60.08079 60.08079 NA 232 34 0 0 
2081 214.1964 23.81307 -4.898448 0 -4.859295 0 -4.945272 0 -4.842657 0 0 0 56.91159 56.91159 NA 169 42 1 0 
2082 247.8307 26.81675 -3.667353 0 -3.582058 0 -3.582305 0 -3.53941 0 0 0 64.73659 64.73659 NA 187 6 0 0 
2083 323.961 33.40064 -3.377848 0 -3.271367 0 -3.2612 0 -3.218126 0 0 0 67.40509 67.40509 NA 223 0 0 0 
2084 312.182 30.20713 -3.475526 0 -3.42635 0 -3.420226 0 -3.412928 0 0 0 66.45506 66.45506 NA 237 6 0 0 
2085 218.3446 28.35263 -6.356069 0 -6.322836 0 -6.407439 0 -6.291816 0 47.68845 46.75903 35.54282 24.19391 NA 193 164 81 32 
2086 292.1385 30.99297 -3.308363 0 -3.180758 0 -3.159219 0 -3.141472 0 0 0 68.11507 68.11507 NA 188 0 0 0 
2087 291.9091 30.47481 -3.773326 0 -3.723228 0 -3.741481 0 -3.704986 0 0 0 63.86217 63.86217 NA 208 12 0 0 
2088 350.6881 33.63917 -3.180103 0 -3.006154 0 -3.017742 0 -2.933642 0 0 0 68.90834 68.90834 NA 212 0 0 0 
2089 275.1157 30.38068 -3.626955 0 -3.376995 0 -3.358219 0 -3.296041 0 0 0 65.08338 65.08338 NA 212 7 0 0 
2090 289.0155 28.5554 -2.896211 0 -2.721785 0 -2.689495 0 -2.655865 0 0 0 69.55252 69.55252 NA 257 0 0 0 
2091 294.6995 30.54223 -3.538351 0 -3.448258 0 -3.438257 0 -3.403212 0 0 0 65.87172 65.87172 NA 226 2 0 0 
2092 282.3876 27.91695 -3.778562 0 -3.719351 0 -3.748738 0 -3.70128 0 0 0 63.82023 63.82023 NA 203 12 0 0 
2093 232.0144 26.5366 -5.873093 0 -5.853825 0 -5.901888 0 -5.845653 0 0 0 53.04325 53.04325 NA 195 57 21 0 
2094 281.918 27.96406 -3.744238 0 -3.70258 0 -3.71192 0 -3.681751 0 0 0 64.09725 64.09725 NA 229 14 0 0 
2095 220.8041 28.61914 -6.410937 0 -6.391009 0 -6.438438 0 -6.379364 0 49.73027 49.38096 34.7021 26.29825 NA 198 156 76 8 
2096 250.7262 28.26514 -3.634614 0 -3.590408 0 -3.59917 0 -3.57526 0 0 0 65.01704 65.01704 NA 213 25 0 0 
2097 350.1832 35.52307 -2.833777 0 -2.547195 0 -2.487957 0 -2.433299 0 0 0 69.69482 69.69482 NA NA 0 0 0 
2098 340.347 34.19419 -2.518045 0 -2.160354 0 -2.05364 0 -2.003897 0 0 0 70.41785 70.41785 NA NA 0 0 0 
2099 335.6996 33.69221 -3.682797 0 -3.62154 0 -3.652318 0 -3.590911 0 0 0 64.60603 64.60603 NA 235 11 0 0 
2100 318.4454 32.19901 -3.438715 0 -3.345835 0 -3.333482 0 -3.302536 0 0 0 66.80675 66.80675 NA 218 1 0 0 
