Time yearly_transpiration_mm yearly_evaporation_mm yearly_Psi_LSymMin yearly_Psi_LSymMax yearly_Psi_LApoMin yearly_Psi_LApoMax yearly_Psi_SSymMin yearly_Psi_SSymMax yearly_Psi_SApoMin yearly_Psi_SApoMax yearly_PLC_Leaf_max yearly_PLC_Stem_max yearly_LFMC_min yearly_FMCCanopy_min yearly_dayOfDeath yearly_dayOfStomatalClosure yearly_nbDayLFMC_67 yearly_nbDayLFMC_57 yearly_nbDayLFMC_43 
2006 334.4124 34.99784 -2.53209 0 -2.160404 0 -2.030407 0 -1.999533 0 0.6144181 0.5063806 70.18452 70.18452 NA NA 0 0 0 
2007 280.1812 29.38321 -3.288811 0 -3.167536 0 -3.117762 0 -3.105658 0 2.025368 1.883155 67.6397 67.6397 NA 228 0 0 0 
2008 273.0184 28.08318 -3.205039 0 -3.135686 0 -3.097743 0 -3.101533 0 0 0 68.85199 68.85199 NA 262 0 0 0 
2009 296.1073 31.65779 -3.739938 0 -3.668761 0 -3.690494 0 -3.631876 0 3.635166 3.483258 62.91085 62.91085 NA 207 8 0 0 
2010 277.0061 28.70226 -2.601268 0 -2.320891 0 -2.221932 0 -2.184994 0 0 0 70.22672 70.22672 NA NA 0 0 0 
2011 252.6799 26.35802 -3.849049 0 -3.798504 0 -3.819232 0 -3.772163 0 4.221711 4.096405 61.84829 61.84829 NA 199 15 0 0 
2012 266.3306 27.44182 -3.262527 0 -3.142015 0 -3.107377 0 -3.101181 0 0 0 68.59995 68.59995 NA 227 0 0 0 
2013 317.7381 31.94827 -3.125098 0 -2.945666 0 -2.985871 0 -2.856873 0 0 0 69.03278 69.03278 NA 212 0 0 0 
2014 254.0832 29.03243 -4.254331 0 -4.223027 0 -4.251449 0 -4.207247 0 6.834672 6.716551 58.14427 58.14427 NA 190 30 0 0 
2015 280.2113 27.67673 -3.069402 0 -2.911847 0 -2.914316 0 -2.836043 0 0 0 69.15897 69.15897 NA 256 0 0 0 
