Time yearly_transpiration_mm yearly_evaporation_mm yearly_Psi_LSymMin yearly_Psi_LSymMax yearly_Psi_LApoMin yearly_Psi_LApoMax yearly_Psi_SSymMin yearly_Psi_SSymMax yearly_Psi_SApoMin yearly_Psi_SApoMax yearly_PLC_Leaf_max yearly_PLC_Stem_max yearly_LFMC_min yearly_FMCCanopy_min yearly_dayOfDeath yearly_dayOfStomatalClosure yearly_nbDayLFMC_67 yearly_nbDayLFMC_57 yearly_nbDayLFMC_43 
2021 285.8026 28.2914 -3.38573 0 -3.298714 0 -3.278718 0 -3.255557 0 0 0 67.3264 67.3264 NA 203 0 0 0 
2022 267.7545 27.53926 -3.542547 0 -3.48839 0 -3.502976 0 -3.46231 0 0 0 65.8335 65.8335 NA 202 5 0 0 
2023 323.8187 33.13968 -2.882246 0 -2.690444 0 -2.665197 0 -2.601153 0 0 0 69.58433 69.58433 NA NA 0 0 0 
2024 233.7653 26.5154 -4.022097 0 -3.917317 0 -3.985129 0 -3.868209 0 0 0 61.99051 61.99051 NA 198 23 0 0 
2025 324.6773 31.86511 -2.979671 0 -2.874636 0 -2.86459 0 -2.82606 0 0 0 69.36265 69.36265 NA 278 0 0 0 
2026 279.5352 28.96692 -3.962004 0 -3.826713 0 -3.82453 0 -3.765453 0 0 0 62.42109 62.42109 NA 199 14 0 0 
2027 231.9654 25.4248 -4.041168 0 -4.003293 0 -4.037606 0 -3.992163 0 0 0 61.85654 61.85654 NA 204 20 0 0 
2028 267.8358 28.03276 -3.943511 0 -3.884681 0 -3.938453 0 -3.86017 0 0 0 62.55624 62.55624 NA 222 27 0 0 
2029 241.8442 26.58829 -4.11972 0 -4.019718 0 -4.063766 0 -3.971805 0 0 0 61.31779 61.31779 NA 202 13 0 0 
2030 255.1617 28.43875 -4.29909 0 -4.273032 0 -4.306683 0 -4.260003 0 0 0 60.16138 60.16138 NA 213 24 0 0 
2031 221.3732 25.01488 -4.814981 0 -4.803961 0 -4.826825 0 -4.799492 0 12.83926 12.77936 53.0015 50.48959 NA 202 115 4 0 
2032 287.745 29.69283 -3.701151 0 -3.617738 0 -3.644567 0 -3.576032 0 0 0 64.45228 64.45228 NA 203 8 0 0 
2033 262.1254 27.27725 -3.660736 0 -3.598572 0 -3.596183 0 -3.56749 0 0 0 64.79287 64.79287 NA 215 8 0 0 
2034 238.5039 25.10288 -3.99697 0 -3.961958 0 -3.983548 0 -3.944451 0 0 0 62.16898 62.16898 NA 222 40 0 0 
2035 287.5174 29.95779 -4.179602 0 -4.15233 0 -4.19077 0 -4.139639 0 0 0 60.92069 60.92069 NA 206 18 0 0 
2036 308.3362 33.35459 -3.371591 0 -3.230468 0 -3.207567 0 -3.177197 0 0 0 67.46783 67.46783 NA 197 0 0 0 
2037 299.7816 31.15044 -2.482554 0 -2.084101 0 -1.942473 0 -1.894217 0 0 0 70.49948 70.49948 NA NA 0 0 0 
2038 219.8058 28.5239 -5.975035 0 -5.95084 0 -6.028514 0 -5.939695 0 36.84221 36.53155 40.33204 30.62553 NA 180 170 39 5 
2039 362.4806 34.31649 -2.44051 0 -1.86096 0 -1.679056 0 -1.623826 0 0 0 70.59626 70.59626 NA NA 0 0 0 
2040 349.7791 34.61489 -2.523509 0 -2.053638 0 -1.920273 0 -1.852094 0 0 0 70.40529 70.40529 NA NA 0 0 0 
2041 271.6855 28.58882 -3.763198 0 -3.687416 0 -3.724663 0 -3.649526 0 0 0 63.94361 63.94361 NA 212 18 0 0 
2042 295.1719 29.73541 -3.370917 0 -3.2274 0 -3.206662 0 -3.178245 0 0 0 67.4746 67.4746 NA 211 0 0 0 
2043 284.2286 29.48038 -3.661264 0 -3.634399 0 -3.646102 0 -3.621308 0 0 0 64.78838 64.78838 NA 257 20 0 0 
2044 201.4913 25.34429 -6.350799 0 -6.334581 0 -6.365659 0 -6.3236 0 48.03844 47.7096 35.43924 28.50507 NA 196 165 97 21 
2045 251.3329 28.29433 -3.804439 0 -3.76608 0 -3.783407 0 -3.754147 0 0 0 63.6147 63.6147 NA 199 32 0 0 
2046 260.8153 30.32043 -5.704377 0 -5.631653 0 -5.733373 0 -5.595291 0 0 0 53.61827 53.61827 NA 178 55 20 0 
2047 278.3543 30.93072 -5.113006 0 -5.049099 0 -5.092942 0 -5.021908 0 0 0 55.93342 55.93342 NA 186 33 7 0 
2048 289.6141 31.06861 -3.639412 0 -3.569001 0 -3.566478 0 -3.533795 0 0 0 64.97562 64.97562 NA 193 9 0 0 
2049 254.0531 26.311 -3.323709 0 -3.251454 0 -3.236724 0 -3.228981 0 0 0 67.95572 67.95572 NA 219 0 0 0 
2050 341.9704 33.67754 -2.678621 0 -2.377987 0 -2.303108 0 -2.242069 0 0 0 70.04942 70.04942 NA NA 0 0 0 
2051 311.6197 30.81402 -3.010155 0 -2.891507 0 -2.875386 0 -2.832647 0 0 0 69.2934 69.2934 NA 283 0 0 0 
2052 319.7753 32.06672 -2.903762 0 -2.730857 0 -2.706228 0 -2.648102 0 0 0 69.53532 69.53532 NA 236 0 0 0 
2053 295.483 31.57308 -3.712639 0 -3.65455 0 -3.672446 0 -3.625506 0 0 0 64.35681 64.35681 NA 185 7 0 0 
2054 262.4007 28.83741 -4.471113 0 -4.422964 0 -4.479382 0 -4.398889 0 0 0 59.13951 59.13951 NA 198 35 0 0 
2055 314.4948 32.07546 -4.417268 0 -4.394246 0 -4.41049 0 -4.382735 0 0 0 59.45081 59.45081 NA 213 26 0 0 
2056 254.0356 27.89754 -4.874506 0 -4.841054 0 -4.913806 0 -4.825447 0 0 0 57.02608 57.02608 NA 172 61 0 0 
2057 275.8472 29.50133 -4.588423 0 -4.465735 0 -4.507119 0 -4.411732 0 0 0 58.48659 58.48659 NA 192 31 0 0 
2058 234.933 26.83481 -3.761061 0 -3.717758 0 -3.73632 0 -3.696107 0 0 0 63.96085 63.96085 NA 200 34 0 0 
2059 307.176 32.78665 -4.16615 0 -4.063708 0 -4.083192 0 -4.01911 0 0 0 61.0089 61.0089 NA 195 21 0 0 
2060 298.2627 31.06543 -4.124274 0 -4.082683 0 -4.144721 0 -4.063024 0 0 0 61.28718 61.28718 NA 182 18 0 0 
2061 296.8205 31.14027 -3.468438 0 -3.39237 0 -3.369795 0 -3.354336 0 0 0 66.5222 66.5222 NA 242 1 0 0 
2062 235.7337 25.72511 -5.377005 0 -5.364209 0 -5.409302 0 -5.361052 0 0 0 54.83697 54.83697 NA 199 61 11 0 
2063 291.1478 29.84417 -4.080757 0 -4.052579 0 -4.087058 0 -4.03849 0 0 0 61.58242 61.58242 NA 206 25 0 0 
2064 326.0941 34.4134 -3.374185 0 -3.240195 0 -3.233034 0 -3.185876 0 0 0 67.44179 67.44179 NA 216 0 0 0 
2065 254.5667 29.34634 -4.250906 0 -4.234151 0 -4.254316 0 -4.225774 0 0 0 60.46244 60.46244 NA 180 43 0 0 
2066 335.0242 33.15593 -3.185829 0 -3.067201 0 -3.045116 0 -3.010017 0 0 0 68.8954 68.8954 NA 222 0 0 0 
2067 292.8365 31.93514 -3.36634 0 -3.203379 0 -3.214857 0 -3.126428 0 0 0 67.52066 67.52066 NA 196 0 0 0 
2068 335.0383 34.01045 -3.511818 0 -3.433475 0 -3.426413 0 -3.394303 0 0 0 66.11554 66.11554 NA 193 2 0 0 
2069 299.0313 32.30929 -4.637461 0 -4.555001 0 -4.625884 0 -4.531428 0 0 0 58.22344 58.22344 NA 198 29 0 0 
2070 260.8312 28.13971 -4.798638 0 -4.773515 0 -4.819232 0 -4.767274 0 0 0 57.39644 57.39644 NA 223 61 0 0 
2071 321.5436 32.59493 -3.334035 0 -3.225775 0 -3.195438 0 -3.171645 0 0 0 67.84932 67.84932 NA 217 0 0 0 
2072 249.1948 29.28167 -4.523561 0 -4.459556 0 -4.547936 0 -4.427996 0 0 0 58.84341 58.84341 NA 179 39 0 0 
2073 298.9504 30.37197 -3.270383 0 -3.166513 0 -3.115377 0 -3.129055 0 0 0 68.51589 68.51589 NA 252 0 0 0 
2074 269.2114 29.00119 -5.621511 0 -5.581165 0 -5.663195 0 -5.570476 0 0 0 53.91333 53.91333 NA 194 48 21 0 
2075 331.6569 33.8005 -3.448097 0 -3.290896 0 -3.262249 0 -3.215922 0 0 0 66.7164 66.7164 NA 188 2 0 0 
2076 339.2754 31.43443 -2.939644 0 -2.740589 0 -2.719383 0 -2.646879 0 0 0 69.45366 69.45366 NA 257 0 0 0 
2077 267.4928 29.46139 -5.320272 0 -5.277059 0 -5.330468 0 -5.255452 0 0 0 55.06341 55.06341 NA 193 39 9 0 
2078 278.932 29.79572 -3.463885 0 -3.415362 0 -3.398453 0 -3.3911 0 0 0 66.56547 66.56547 NA 223 3 0 0 
2079 332.3237 32.78374 -2.588529 0 -2.154732 0 -2.046953 0 -1.95325 0 0 0 70.25595 70.25595 NA NA 0 0 0 
2080 273.6109 29.98271 -5.101125 0 -4.761666 0 -4.753434 0 -4.662153 0 0 0 55.98543 55.98543 NA 208 24 1 0 
2081 298.0687 30.7091 -3.075426 0 -2.911108 0 -2.929129 0 -2.830047 0 0 0 69.14531 69.14531 NA 209 0 0 0 
2082 332.0036 31.4565 -2.943171 0 -2.847701 0 -2.833708 0 -2.800761 0 0 0 69.44564 69.44564 NA 291 0 0 0 
2083 334.8428 33.90947 -3.373973 0 -3.258977 0 -3.2696 0 -3.222366 0 0 0 67.44392 67.44392 NA 216 0 0 0 
2084 250.4233 28.33217 -5.325271 0 -5.310249 0 -5.365861 0 -5.304532 0 0 0 55.04327 55.04327 NA 195 52 9 0 
2085 289.5857 29.83818 -6.33386 0 -5.713211 0 -5.570207 0 -5.490341 0 0 0 51.62892 51.62892 NA 190 27 9 0 
2086 249.6537 28.61206 -4.796078 0 -4.710604 0 -4.811828 0 -4.684086 0 0 0 57.40914 57.40914 NA 167 47 0 0 
2087 324.0297 34.05964 -3.624323 0 -3.54376 0 -3.547325 0 -3.503479 0 0 0 65.10625 65.10625 NA 212 6 0 0 
2088 260.3739 26.90016 -3.574445 0 -3.425653 0 -3.401219 0 -3.38541 0 0 0 65.54587 65.54587 NA 216 3 0 0 
2089 257.5908 27.7263 -3.885103 0 -3.838426 0 -3.877524 0 -3.82184 0 0 0 62.99155 62.99155 NA 175 23 0 0 
2090 253.5852 26.62895 -3.412226 0 -3.323041 0 -3.326477 0 -3.278448 0 0 0 67.06453 67.06453 NA 204 0 0 0 
2091 278.1309 28.21699 -3.439915 0 -3.359583 0 -3.340309 0 -3.330177 0 0 0 66.79517 66.79517 NA 229 2 0 0 
2092 337.0615 32.99918 -2.794212 0 -2.578165 0 -2.552846 0 -2.520706 0 0 0 69.78511 69.78511 NA NA 0 0 0 
2093 290.9604 29.35051 -4.366963 0 -4.323582 0 -4.386754 0 -4.302191 0 0 0 59.74858 59.74858 NA 205 22 0 0 
2094 305.4969 32.95144 -3.323559 0 -3.22034 0 -3.181312 0 -3.171353 0 0 0 67.95726 67.95726 NA 200 0 0 0 
2095 312.8584 31.29659 -3.310718 0 -3.207121 0 -3.171541 0 -3.155323 0 0 0 68.09052 68.09052 NA 191 0 0 0 
2096 330.0787 32.65489 -2.905982 0 -2.800644 0 -2.786018 0 -2.747976 0 0 0 69.53027 69.53027 NA 288 0 0 0 
2097 291.3885 31.62419 -4.583653 0 -4.549459 0 -4.599569 0 -4.53276 0 0 0 58.51248 58.51248 NA 196 27 0 0 
2098 269.817 28.95802 -3.532257 0 -3.482068 0 -3.475077 0 -3.456973 0 0 0 65.9274 65.9274 NA 201 9 0 0 
2099 282.516 30.77613 -3.773393 0 -3.705724 0 -3.765385 0 -3.672781 0 0 0 63.86163 63.86163 NA 177 9 0 0 
2100 311.176 30.81922 -3.742033 0 -3.683322 0 -3.701235 0 -3.653967 0 0 0 64.11522 64.11522 NA 224 10 0 0 
