Time yearly_transpiration_mm yearly_evaporation_mm yearly_Psi_LSymMin yearly_Psi_LSymMax yearly_Psi_LApoMin yearly_Psi_LApoMax yearly_Psi_SSymMin yearly_Psi_SSymMax yearly_Psi_SApoMin yearly_Psi_SApoMax yearly_PLC_Leaf_max yearly_PLC_Stem_max yearly_LFMC_min yearly_FMCCanopy_min yearly_dayOfDeath yearly_dayOfStomatalClosure yearly_nbDayLFMC_67 yearly_nbDayLFMC_57 yearly_nbDayLFMC_43 
2047 258.2662 27.57133 -3.487818 0 -3.374736 0 -3.3743 0 -3.318195 0 0 0 66.33927 66.33927 NA 214 2 0 0 
2048 330.1431 33.8177 -2.927503 0 -2.718286 0 -2.703877 0 -2.654103 0 0 0 69.48128 69.48128 NA 232 0 0 0 
2049 301.3179 32.03061 -3.681568 0 -3.555766 0 -3.603754 0 -3.506449 0 0 0 64.61637 64.61637 NA 213 7 0 0 
2050 311.3657 31.52456 -3.611148 0 -3.523984 0 -3.550104 0 -3.480402 0 0 0 65.22119 65.22119 NA 203 3 0 0 
2051 226.5146 26.57494 -5.122113 0 -5.090368 0 -5.162554 0 -5.078037 0 0 0 55.89371 55.89371 NA 192 73 7 0 
2052 306.172 30.36809 -3.771448 0 -3.731567 0 -3.751505 0 -3.711626 0 0 0 63.87724 63.87724 NA 210 16 0 0 
2053 348.161 35.59803 -2.546592 0 -2.090127 0 -1.953881 0 -1.873145 0 0 0 70.35225 70.35225 NA NA 0 0 0 
2054 296.5839 33.06534 -3.877856 0 -3.753289 0 -3.815969 0 -3.694867 0 0 0 63.04647 63.04647 NA 190 5 0 0 
2055 232.7054 27.58107 -4.480433 0 -4.455665 0 -4.495988 0 -4.443282 0 0 0 59.08638 59.08638 NA 176 68 0 0 
2056 329.6762 32.90821 -3.817351 0 -3.747539 0 -3.769261 0 -3.715024 0 0 0 63.51318 63.51318 NA 224 16 0 0 
2057 269.4857 28.93052 -3.944176 0 -3.904491 0 -3.920027 0 -3.884648 0 0 0 62.55136 62.55136 NA 212 33 0 0 
2058 223.2434 25.10003 -5.102085 0 -5.030291 0 -5.094344 0 -4.996046 0 0 0 55.98122 55.98122 NA 178 41 3 0 
2059 335.7313 32.18782 -3.047446 0 -2.940942 0 -2.939099 0 -2.896241 0 0 0 69.20876 69.20876 NA 233 0 0 0 
2060 220.2837 25.54639 -5.22223 0 -5.147527 0 -5.241268 0 -5.110176 0 0 0 55.46634 55.46634 NA 172 43 3 0 
2061 232.278 25.55567 -4.069842 0 -3.907827 0 -3.919139 0 -3.892406 0 0 0 61.65746 61.65746 NA 191 51 0 0 
2062 302.2877 31.58935 -3.968468 0 -3.942462 0 -3.957163 0 -3.930455 0 0 0 62.37415 62.37415 NA 219 17 0 0 
2063 229.2901 32.28804 -6.494091 0 -6.476335 0 -6.50837 0 -6.464041 0 52.28844 51.92029 33.61568 24.51756 NA 184 174 141 30 
2064 361.9945 34.48703 -2.68587 0 -2.377797 0 -2.322758 0 -2.227201 0 0 0 70.03283 70.03283 NA NA 0 0 0 
2065 290.1698 30.82546 -3.867789 0 -3.736279 0 -3.763455 0 -3.683593 0 0 0 63.12311 63.12311 NA 212 15 0 0 
2066 221.3589 29.68852 -6.577834 0 -6.550619 0 -6.629369 0 -6.535417 0 54.50629 54.0536 32.65713 23.94513 NA 185 163 144 13 
2067 317.4958 33.59699 -3.390673 0 -3.284171 0 -3.268593 0 -3.247536 0 0 0 67.27723 67.27723 NA 217 0 0 0 
2068 300.0982 29.73776 -3.601925 0 -3.47352 0 -3.474762 0 -3.411147 0 0 0 65.30216 65.30216 NA 220 3 0 0 
2069 278.7268 29.43681 -4.026658 0 -3.993385 0 -4.045598 0 -3.978969 0 0 0 61.95835 61.95835 NA 235 42 0 0 
2070 353.9925 36.19682 -3.172497 0 -3.01018 0 -3.048423 0 -2.929543 0 0 0 68.92554 68.92554 NA 205 0 0 0 
2071 331.8877 31.38328 -3.187483 0 -3.060388 0 -3.039542 0 -3.017533 0 0 0 68.89166 68.89166 NA 228 0 0 0 
2072 321.2036 32.00176 -3.3107 0 -3.192333 0 -3.183646 0 -3.133149 0 0 0 68.09071 68.09071 NA 216 0 0 0 
2073 251.343 26.00531 -4.766124 0 -4.721943 0 -4.809237 0 -4.702675 0 0 0 57.55876 57.55876 NA 199 29 0 0 
2074 303.7717 32.94912 -4.19087 0 -4.165932 0 -4.216197 0 -4.15475 0 0 0 60.84724 60.84724 NA 216 34 0 0 
2075 288.7239 32.30626 -5.091527 0 -5.006708 0 -5.069679 0 -4.965108 0 0 0 56.02763 56.02763 NA 185 36 2 0 
2076 262.0373 27.78098 -5.027403 0 -4.997657 0 -5.063165 0 -4.984185 0 0 0 56.31368 56.31368 NA 217 50 4 0 
2077 317.784 33.19363 -4.253797 0 -4.158294 0 -4.216621 0 -4.114806 0 0 0 60.44418 60.44418 NA 190 12 0 0 
2078 164.0499 33.28909 -7.634501 0 -7.58576 0 -7.614964 0 -7.481834 0 80.57944 78.55319 21.48186 12.12299 NA 155 199 177 92 
2079 267.8753 30.41597 -7.189748 0 -7.086352 0 -7.203805 0 -7.034654 0 0 0 49.48287 49.48287 NA 181 65 27 0 
2080 275.3669 30.84982 -4.65665 0 -4.589713 0 -4.648697 0 -4.572209 0 0 0 58.12198 58.12198 NA 182 38 0 0 
2081 319.7543 31.78486 -3.457264 0 -3.343579 0 -3.367465 0 -3.286737 0 0 0 66.6286 66.6286 NA 227 2 0 0 
2082 219.81 24.95493 -4.684544 0 -4.581454 0 -4.650821 0 -4.534074 0 0 0 57.97597 57.97597 NA 186 88 0 0 
2083 300.4951 29.107 -4.044745 0 -3.928376 0 -3.972506 0 -3.902473 0 0 0 61.83155 61.83155 NA 198 21 0 0 
2084 292.1092 31.19453 -4.088757 0 -4.024022 0 -4.096314 0 -3.991654 0 0 0 61.52768 61.52768 NA 200 32 0 0 
2085 192.9181 29.59438 -7.975772 0 -7.94486 0 -7.92501 0 -7.84581 0 86.45764 85.00473 18.86674 13.84691 NA 188 171 148 87 
2086 318.4823 35.11896 -4.687871 0 -4.665722 0 -4.702441 0 -4.656341 0 11.09474 10.98386 54.2308 50.7405 NA 201 52 8 0 
2087 317.8863 32.37102 -4.560726 0 -4.519558 0 -4.569444 0 -4.498974 0 0 0 58.63771 58.63771 NA 214 38 0 0 
2088 275.76 28.84692 -5.112019 0 -5.073035 0 -5.162365 0 -5.057607 0 16.90525 16.64676 50.27176 44.44734 NA 206 153 13 0 
2089 192.7967 29.16648 -6.955037 0 -6.846397 0 -6.850234 0 -6.743016 0 63.21017 60.14914 28.83978 15.13113 NA 162 184 170 80 
2090 281.3188 32.70775 -6.127161 0 -6.074484 0 -6.180474 0 -6.066883 0 0 0 52.23707 52.23707 NA 177 54 13 0 
2091 249.9526 29.51811 -6.804111 0 -6.777128 0 -6.885474 0 -6.769207 0 0 60.89852 50.38299 50.38299 NA 147 63 21 0 
2092 206.7501 24.83801 -5.976937 0 -5.881545 0 -5.942444 0 -5.834366 0 0 0 52.70546 52.70546 NA 141 67 14 0 
2093 327.3496 30.60167 -3.611262 0 -3.504898 0 -3.510755 0 -3.454695 0 0 0 65.22019 65.22019 NA 205 8 0 0 
2094 371.0137 35.48452 -3.644785 0 -3.559987 0 -3.58701 0 -3.517587 0 0 0 64.92938 64.92938 NA 181 9 0 0 
2095 290.0123 32.22419 -4.150424 0 -4.119955 0 -4.171412 0 -4.104739 0 0 0 61.11275 61.11275 NA 153 27 0 0 
2096 233.68 25.70989 -6.792382 0 -6.753653 0 -6.838254 0 -6.736919 0 0 0 50.41197 50.41197 NA 164 92 54 0 
2097 219.6156 26.37982 -4.311224 0 -4.2942 0 -4.33126 0 -4.285688 0 0 0 60.08663 60.08663 NA 137 49 0 0 
2098 304.6606 32.64934 -4.577243 0 -4.349436 0 -4.364243 0 -4.248087 0 0 0 58.54737 58.54737 NA 194 12 0 0 
2099 265.588 29.26716 -6.862545 0 -6.825544 0 -6.902653 0 -6.807043 0 0 61.97856 50.24009 50.24009 NA 198 82 71 0 
2100 235.9116 40.12632 -7.877992 0 -7.75442 0 -7.63394 0 -7.461087 0 83.62116 78.13079 20.02059 10.21328 NA 195 161 153 73 
