Time yearly_transpiration_mm yearly_evaporation_mm yearly_Psi_LSymMin yearly_Psi_LSymMax yearly_Psi_LApoMin yearly_Psi_LApoMax yearly_Psi_SSymMin yearly_Psi_SSymMax yearly_Psi_SApoMin yearly_Psi_SApoMax yearly_PLC_Leaf_max yearly_PLC_Stem_max yearly_LFMC_min yearly_FMCCanopy_min yearly_dayOfDeath yearly_dayOfStomatalClosure yearly_nbDayLFMC_67 yearly_nbDayLFMC_57 yearly_nbDayLFMC_43 
2047 262.9524 29.95123 -5.572471 0 -5.543511 0 -5.630274 0 -5.532116 0 0 0 54.09209 54.09209 NA 187 59 20 0 
2048 296.5336 28.33013 -2.999503 0 -2.790399 0 -2.771008 0 -2.697144 0 0 0 69.31759 69.31759 NA 257 0 0 0 
2049 313.6197 31.48246 -2.44248 0 -2.039554 0 -1.882502 0 -1.840298 0 0 0 70.59172 70.59172 NA NA 0 0 0 
2050 324.6168 32.53416 -3.739822 0 -3.668332 0 -3.683529 0 -3.633281 0 0 0 64.13326 64.13326 NA 197 8 0 0 
2051 297.4153 29.98214 -3.946397 0 -3.913453 0 -3.939368 0 -3.896982 0 0 0 62.53507 62.53507 NA 208 17 0 0 
2052 288.5439 30.39809 -3.573841 0 -3.477075 0 -3.47923 0 -3.428692 0 0 0 65.55127 65.55127 NA 215 5 0 0 
2053 302.7723 30.16461 -2.547858 0 -2.061667 0 -1.921348 0 -1.876801 0 0 0 70.34934 70.34934 NA NA 0 0 0 
2054 257.7826 28.54677 -4.788262 0 -4.764395 0 -4.811205 0 -4.753678 0 0 0 57.448 57.448 NA 181 37 0 0 
2055 361.4348 33.64382 -3.020494 0 -2.836223 0 -2.842123 0 -2.751927 0 0 0 69.26993 69.26993 NA 186 0 0 0 
2056 293.2936 29.77186 -3.564673 0 -3.476441 0 -3.467335 0 -3.432325 0 0 0 65.63344 65.63344 NA 190 3 0 0 
2057 249.7429 26.0734 -3.672284 0 -3.615521 0 -3.651979 0 -3.58714 0 0 0 64.69479 64.69479 NA 190 8 0 0 
2058 280.9278 29.18099 -3.669748 0 -3.605926 0 -3.61809 0 -3.574015 0 0 0 64.71628 64.71628 NA 205 6 0 0 
2059 332.3417 31.34406 -3.07114 0 -2.931248 0 -2.933672 0 -2.867023 0 0 0 69.15503 69.15503 NA 259 0 0 0 
2060 290.5212 30.0918 -4.249015 0 -4.205564 0 -4.265701 0 -4.183839 0 0 0 60.47439 60.47439 NA 213 18 0 0 
2061 256.5201 27.28551 -5.68624 0 -5.651251 0 -5.734436 0 -5.637204 0 0 0 53.68211 53.68211 NA 198 65 13 0 
2062 311.3161 32.94219 -4.738618 0 -4.677166 0 -4.732273 0 -4.66693 0 0 0 57.69782 57.69782 NA 191 35 0 0 
2063 290.2987 30.30546 -3.345213 0 -3.210547 0 -3.197625 0 -3.15746 0 0 0 67.73488 67.73488 NA 154 0 0 0 
2064 294.1281 31.28755 -4.714713 0 -4.681736 0 -4.740221 0 -4.665248 0 0 0 57.82 57.82 NA 224 31 0 0 
2065 279.9304 28.28514 -4.052349 0 -4.019248 0 -4.033993 0 -4.002697 0 0 0 61.77857 61.77857 NA 211 14 0 0 
2066 290.318 29.46245 -3.531976 0 -3.435673 0 -3.453407 0 -3.392976 0 0 0 65.92997 65.92997 NA 202 6 0 0 
2067 364.6704 34.96924 -2.851305 0 -2.598043 0 -2.562772 0 -2.480513 0 0 0 69.65485 69.65485 NA NA 0 0 0 
2068 328.1525 33.10894 -3.936523 0 -3.894763 0 -3.926555 0 -3.873883 0 0 0 62.60765 62.60765 NA 216 20 0 0 
2069 298.2294 31.18933 -3.412375 0 -3.323577 0 -3.292852 0 -3.279179 0 0 0 67.06307 67.06307 NA 221 0 0 0 
2070 315.4164 32.56223 -3.817423 0 -3.741336 0 -3.77282 0 -3.703293 0 0 0 63.51261 63.51261 NA 226 8 0 0 
2071 282.3815 29.1345 -3.425119 0 -3.335948 0 -3.318781 0 -3.291362 0 0 0 66.93856 66.93856 NA 220 1 0 0 
2072 292.7782 30.31054 -3.963579 0 -3.827506 0 -3.83416 0 -3.767084 0 0 0 62.40964 62.40964 NA 194 14 0 0 
2073 274.9574 30.52794 -5.377237 0 -5.332273 0 -5.393646 0 -5.309792 0 0 0 54.83605 54.83605 NA 186 59 10 0 
2074 307.0361 30.03772 -3.559261 0 -3.487199 0 -3.492902 0 -3.458005 0 0 0 65.68215 65.68215 NA 210 4 0 0 
2075 315.7858 30.73434 -3.516856 0 -3.435083 0 -3.446059 0 -3.394196 0 0 0 66.06896 66.06896 NA 194 2 0 0 
2076 274.0046 29.26601 -4.249624 0 -4.19433 0 -4.273879 0 -4.166683 0 0 0 60.47054 60.47054 NA 206 31 0 0 
2077 346.7376 33.61304 -2.865828 0 -2.62022 0 -2.585493 0 -2.502501 0 0 0 69.62174 69.62174 NA NA 0 0 0 
2078 268.4463 29.57999 -3.937995 0 -3.899832 0 -3.943413 0 -3.88075 0 0 0 62.5968 62.5968 NA 186 38 0 0 
2079 278.7897 30.59322 -5.747403 0 -5.696895 0 -5.804517 0 -5.674613 0 0 0 53.46842 53.46842 NA 177 72 25 0 
2080 339.2895 33.03238 -3.535398 0 -3.449486 0 -3.453968 0 -3.40653 0 0 0 65.89868 65.89868 NA 207 8 0 0 
2081 301.1368 30.4415 -3.832744 0 -3.786756 0 -3.81617 0 -3.771248 0 0 0 63.39305 63.39305 NA 218 23 0 0 
2082 371.1091 33.81371 -3.487988 0 -3.40368 0 -3.412483 0 -3.361526 0 0 0 66.33768 66.33768 NA 237 4 0 0 
2083 310.9284 30.57298 -4.004262 0 -3.959639 0 -3.997507 0 -3.942072 0 0 0 62.11695 62.11695 NA 227 26 0 0 
2084 257.0621 28.01406 -5.84479 0 -5.774428 0 -5.872738 0 -5.760336 0 0 0 53.13739 53.13739 NA 176 55 17 0 
2085 359.1004 33.55089 -3.394791 0 -3.176845 0 -3.158572 0 -3.089262 0 0 0 67.23638 67.23638 NA 193 0 0 0 
2086 349.4021 34.11827 -3.193612 0 -3.075648 0 -3.042201 0 -3.018764 0 0 0 68.87781 68.87781 NA 217 0 0 0 
2087 325.1548 32.96957 -3.761607 0 -3.667788 0 -3.680019 0 -3.622596 0 0 0 63.95644 63.95644 NA 217 5 0 0 
2088 284.7973 29.85055 -4.740024 0 -4.69081 0 -4.775551 0 -4.675703 0 0 0 57.69068 57.69068 NA 198 31 0 0 
2089 348.5361 34.05467 -3.04597 0 -2.858192 0 -2.863926 0 -2.790348 0 0 0 69.21211 69.21211 NA 260 0 0 0 
2090 236.0945 26.32661 -4.523869 0 -4.494374 0 -4.550456 0 -4.480654 0 0 0 58.84169 58.84169 NA 166 42 0 0 
2091 309.421 31.24578 -3.323691 0 -3.180824 0 -3.152808 0 -3.114767 0 0 0 67.9559 67.9559 NA 219 0 0 0 
2092 405.0375 36.42413 -2.723599 0 -2.333829 0 -2.303776 0 -2.143483 0 0 0 69.94649 69.94649 NA NA 0 0 0 
2093 341.4337 35.70336 -3.60849 0 -3.532113 0 -3.525027 0 -3.494347 0 0 0 65.24448 65.24448 NA 194 8 0 0 
2094 282.8581 29.05153 -4.768195 0 -4.722945 0 -4.801612 0 -4.702305 0 0 0 57.54836 57.54836 NA 199 40 0 0 
2095 358.2813 34.04019 -4.318439 0 -3.973728 0 -3.859542 0 -3.807217 0 0 0 60.04238 60.04238 NA 198 6 0 0 
2096 253.8057 26.32634 -6.187475 0 -6.122403 0 -6.251719 0 -6.090464 0 0 0 52.05542 52.05542 NA 193 51 17 0 
2097 363.5909 33.79815 -3.595425 0 -3.515442 0 -3.53233 0 -3.475451 0 0 0 65.35947 65.35947 NA 199 7 0 0 
2098 291.7189 30.74948 -5.185884 0 -5.143805 0 -5.227649 0 -5.126552 0 0 0 55.61958 55.61958 NA 177 65 5 0 
2099 193.5729 20.13897 -8.557098 0 -8.055686 0 -6.74462 0 -6.637876 0 87.94067 57.08822 17.39585 11.11348 229 171 46 32 20 
2100 4.504582 0.001465409 -8.024267 0 -7.97832 0 -7.872826 0 -7.816366 0 86.92091 84.54876 18.62456 13.18219 151 2 146 126 83 
