Time yearly_transpiration_mm yearly_evaporation_mm yearly_Psi_LSymMin yearly_Psi_LSymMax yearly_Psi_LApoMin yearly_Psi_LApoMax yearly_Psi_SSymMin yearly_Psi_SSymMax yearly_Psi_SApoMin yearly_Psi_SApoMax yearly_PLC_Leaf_max yearly_PLC_Stem_max yearly_LFMC_min yearly_FMCCanopy_min yearly_dayOfDeath yearly_dayOfStomatalClosure yearly_nbDayLFMC_67 yearly_nbDayLFMC_57 yearly_nbDayLFMC_43 
2006 0 44.81283 -2.298266 0 -1.51228 0 -1.12214 0 -1.119146 0 0.2828253 0.1766433 NaN NaN NA NA NA NA NA 
2007 272.0053 27.2327 -3.526587 0 -3.487392 0 -3.484599 0 -3.4672 0 2.945114 2.876638 64.98977 64.98977 NA 237 7 0 0 
2008 265.1303 28.26017 -3.262202 0 -3.136351 0 -3.090213 0 -3.073558 0 0 0 68.60345 68.60345 NA 205 0 0 0 
2009 259.6746 27.27663 -3.361018 0 -3.289779 0 -3.261334 0 -3.254243 0 0 0 67.57436 67.57436 NA 234 0 0 0 
2010 278.6868 28.11239 -3.460405 0 -3.39957 0 -3.383832 0 -3.369153 0 0 0 66.59862 66.59862 NA 250 2 0 0 
2011 244.9367 27.03497 -3.756345 0 -3.654473 0 -3.660787 0 -3.604965 0 3.575579 3.376303 62.80258 62.80258 NA 196 13 0 0 
2012 321.9269 31.34929 -2.45602 0 -2.054424 0 -1.914023 0 -1.908104 0 0 0 70.56055 70.56055 NA NA 0 0 0 
2013 280.6828 28.88059 -3.37103 0 -3.246883 0 -3.224536 0 -3.18595 0 0 0 67.47347 67.47347 NA 224 0 0 0 
2014 285.7142 29.24335 -4.227402 0 -4.163058 0 -4.240775 0 -4.137981 0 6.390434 6.213673 58.46451 58.46451 NA 212 18 0 0 
2015 253.2476 29.05734 -4.618266 0 -4.569909 0 -4.613995 0 -4.543709 0 10.01004 9.738661 54.96226 54.96226 NA 202 34 9 0 
2016 287.6006 26.98608 -2.586866 0 -2.339787 0 -2.264013 0 -2.249259 0 0 0 70.25977 70.25977 NA NA 0 0 0 
2017 248.1203 28.41379 -4.256166 0 -4.225101 0 -4.251183 0 -4.214398 0 0 0 60.42924 60.42924 NA 179 42 0 0 
2018 257.132 27.19354 -3.799281 0 -3.712206 0 -3.744672 0 -3.678674 0 0 0 63.65544 63.65544 NA 208 10 0 0 
2019 287.5955 29.97426 -3.600803 0 -3.514534 0 -3.509433 0 -3.4714 0 0 0 65.31203 65.31203 NA 212 7 0 0 
2020 269.1332 28.31567 -3.583821 0 -3.542286 0 -3.553866 0 -3.525741 0 0 0 65.46229 65.46229 NA 208 13 0 0 
2021 276.2416 28.42461 -3.112305 0 -2.951249 0 -2.961964 0 -2.88264 0 0 0 69.06175 69.06175 NA 223 0 0 0 
2022 286.6576 28.4543 -3.10233 0 -2.952974 0 -2.949963 0 -2.891995 0 0 0 69.08434 69.08434 NA 222 0 0 0 
2023 296.8671 29.89811 -2.76737 0 -2.486439 0 -2.427251 0 -2.349516 0 0 0 69.84642 69.84642 NA NA 0 0 0 
2024 252.775 27.31034 -3.789118 0 -3.739575 0 -3.754773 0 -3.718747 0 0 0 63.73605 63.73605 NA 205 12 0 0 
2025 218.7288 25.99242 -4.553945 0 -4.488748 0 -4.586198 0 -4.45615 0 0 0 58.67499 58.67499 NA 187 57 0 0 
2026 286.5236 28.96638 -3.035267 0 -2.88085 0 -2.877271 0 -2.830048 0 0 0 69.2364 69.2364 NA 219 0 0 0 
2027 255.789 27.48443 -3.311273 0 -3.192388 0 -3.145777 0 -3.13317 0 0 0 68.08473 68.08473 NA 209 0 0 0 
2028 244.3808 27.2393 -3.796291 0 -3.747614 0 -3.771049 0 -3.723276 0 0 0 63.67911 63.67911 NA 231 13 0 0 
2029 301.7367 30.70206 -2.998282 0 -2.841198 0 -2.821914 0 -2.779599 0 0 0 69.32036 69.32036 NA 215 0 0 0 
2030 288.1555 30.38083 -3.246846 0 -3.109758 0 -3.070101 0 -3.044768 0 0 0 68.7576 68.7576 NA 200 0 0 0 
2031 287.612 29.25832 -2.51894 0 -2.229273 0 -2.100774 0 -2.088332 0 0 0 70.41579 70.41579 NA NA 0 0 0 
2032 269.6718 28.15361 -3.635405 0 -3.557997 0 -3.548435 0 -3.53317 0 0 0 65.01021 65.01021 NA 225 8 0 0 
2033 338.9463 33.34331 -2.760855 0 -2.486481 0 -2.399662 0 -2.354883 0 0 0 69.86131 69.86131 NA NA 0 0 0 
2034 242.1688 26.43901 -4.081617 0 -3.998168 0 -4.090187 0 -3.973688 0 0 0 61.57652 61.57652 NA 196 13 0 0 
2035 294.4274 30.38185 -3.768035 0 -3.721512 0 -3.730864 0 -3.706995 0 0 0 63.90466 63.90466 NA 238 13 0 0 
2036 249.9093 29.11281 -3.980235 0 -3.85708 0 -3.856122 0 -3.802294 0 0 0 62.28909 62.28909 NA 201 27 0 0 
2037 260.0826 25.9779 -2.930423 0 -2.790861 0 -2.7656 0 -2.735026 0 0 0 69.47464 69.47464 NA 257 0 0 0 
2038 238.8195 26.61143 -4.715072 0 -4.619829 0 -4.707174 0 -4.573092 0 10.56274 10.0445 54.2907 49.8695 NA 198 72 4 0 
2039 275.4129 29.86739 -4.265653 0 -4.228495 0 -4.268312 0 -4.209916 0 0 0 60.36958 60.36958 NA 221 15 0 0 
2040 336.7888 32.52426 -2.623781 0 -2.138867 0 -2.039754 0 -1.89779 0 0 0 70.17509 70.17509 NA NA 0 0 0 
2041 235.9862 26.34411 -4.600044 0 -4.579001 0 -4.610429 0 -4.56848 0 0 0 58.42372 58.42372 NA 210 44 0 0 
