Time yearly_transpiration_mm yearly_evaporation_mm yearly_Psi_LSymMin yearly_Psi_LSymMax yearly_Psi_LApoMin yearly_Psi_LApoMax yearly_Psi_SSymMin yearly_Psi_SSymMax yearly_Psi_SApoMin yearly_Psi_SApoMax yearly_PLC_Leaf_max yearly_PLC_Stem_max yearly_LFMC_min yearly_FMCCanopy_min yearly_dayOfDeath yearly_dayOfStomatalClosure yearly_nbDayLFMC_67 yearly_nbDayLFMC_57 yearly_nbDayLFMC_43 
2006 0 43.79835 -2.321251 0 -1.530888 0 -1.161883 0 -1.137854 0 0.2891931 0.1806466 NaN NaN NA NA NA NA NA 
2007 321.4374 31.8618 -2.461336 0 -1.958514 0 -1.79545 0 -1.707295 0 0.482176 0.3571308 70.38629 70.38629 NA NA 0 0 0 
2008 249.3772 27.09048 -3.645084 0 -3.573672 0 -3.590076 0 -3.546968 0 3.255923 3.15648 63.83277 63.83277 NA 207 14 0 0 
2009 272.569 28.435 -3.530055 0 -3.47162 0 -3.45868 0 -3.446914 0 0 0 65.94757 65.94757 NA 227 7 0 0 
2010 252.4518 27.72169 -3.662446 0 -3.600926 0 -3.602991 0 -3.569119 0 3.36053 3.238756 63.64913 63.64913 NA 208 7 0 0 
2011 281.7633 29.99202 -4.035693 0 -3.804092 0 -3.851923 0 -3.77418 0 4.24891 4.105253 60.51473 60.51473 NA 205 25 0 0 
2012 307.5698 31.75564 -2.684905 0 -2.384718 0 -2.317583 0 -2.239805 0 0 0 70.03504 70.03504 NA NA 0 0 0 
2013 302.9391 31.32927 -3.159567 0 -3.00117 0 -3.018377 0 -2.925471 0 0 0 68.95478 68.95478 NA 212 0 0 0 
2014 219.916 24.11532 -3.958694 0 -3.939383 0 -3.969416 0 -3.929878 0 4.960713 4.907326 60.77832 60.77832 NA 205 89 0 0 
2015 324.7101 34.04485 -2.844187 0 -2.642037 0 -2.605176 0 -2.545286 0 0 0 69.67108 69.67108 NA NA 0 0 0 
2016 260.5478 26.42681 -3.156273 0 -3.023548 0 -3.018158 0 -2.961461 0 0 0 68.96223 68.96223 NA 242 0 0 0 
2017 274.0066 29.0483 -3.738203 0 -3.691644 0 -3.693128 0 -3.67759 0 0 0 64.14649 64.14649 NA 230 13 0 0 
2018 278.3816 27.34891 -2.917575 0 -2.727372 0 -2.682046 0 -2.637767 0 0 0 69.50388 69.50388 NA 252 0 0 0 
2019 279.1085 27.82884 -3.310514 0 -3.214391 0 -3.17874 0 -3.178625 0 0 0 68.09264 68.09264 NA 238 0 0 0 
2020 294.9488 31.619 -3.300506 0 -3.16912 0 -3.131025 0 -3.103428 0 0 0 68.19722 68.19722 NA 208 0 0 0 
2021 283.0996 29.56085 -3.076721 0 -2.914632 0 -2.916737 0 -2.856899 0 0 0 69.14237 69.14237 NA 210 0 0 0 
2022 235.0126 25.04377 -3.90165 0 -3.843818 0 -3.893236 0 -3.815301 0 0 0 62.8669 62.8669 NA 203 12 0 0 
2023 296.8115 29.33681 -2.930426 0 -2.785784 0 -2.751492 0 -2.718133 0 0 0 69.47463 69.47463 NA 229 0 0 0 
2024 332.7491 32.94797 -2.506356 0 -2.124507 0 -1.959332 0 -1.934868 0 0 0 70.44473 70.44473 NA NA 0 0 0 
2025 314.7757 32.06797 -3.720038 0 -3.619658 0 -3.668758 0 -3.572306 0 0 0 64.29564 64.29564 NA 194 5 0 0 
2026 256.0741 27.10069 -3.520123 0 -3.421975 0 -3.409969 0 -3.37339 0 0 0 66.03883 66.03883 NA 199 3 0 0 
2027 279.919 29.49278 -2.911951 0 -2.730482 0 -2.70193 0 -2.659992 0 0 0 69.51668 69.51668 NA 257 0 0 0 
2028 314.3541 32.20149 -2.370382 0 -1.850359 0 -1.640508 0 -1.592922 0 0 0 70.75792 70.75792 NA NA 0 0 0 
2029 288.8755 28.48749 -2.797012 0 -2.613585 0 -2.554007 0 -2.525804 0 0 0 69.77872 69.77872 NA NA 0 0 0 
2030 214.9889 24.8341 -3.904522 0 -3.831663 0 -3.879118 0 -3.795598 0 0 0 62.84538 62.84538 NA 200 49 0 0 
2031 260.5898 26.47529 -3.977222 0 -3.953832 0 -3.956423 0 -3.941541 0 5.0431 4.972937 60.61627 60.61627 NA 229 39 0 0 
2032 271.8565 29.32269 -4.013976 0 -3.96963 0 -3.999273 0 -3.946286 0 5.134664 4.999913 60.32262 60.32262 NA 222 21 0 0 
2033 263.4208 29.55125 -3.805668 0 -3.63226 0 -3.592951 0 -3.548201 0 0 0 63.605 63.605 NA 200 10 0 0 
2034 342.1901 33.86503 -2.706468 0 -2.411858 0 -2.325145 0 -2.300631 0 0 0 69.98568 69.98568 NA NA 0 0 0 
2035 285.9213 29.20457 -3.161318 0 -3.034139 0 -3.020274 0 -2.983438 0 0 0 68.95082 68.95082 NA 238 0 0 0 
2036 262.0292 27.35018 -3.085291 0 -2.923706 0 -2.918078 0 -2.842913 0 0 0 69.12295 69.12295 NA 267 0 0 0 
2037 315.8695 31.55996 -2.867739 0 -2.600718 0 -2.548102 0 -2.47992 0 0 0 69.61738 69.61738 NA NA 0 0 0 
2038 273.7402 28.71841 -3.64421 0 -3.600159 0 -3.604072 0 -3.578134 0 0 0 64.93432 64.93432 NA 214 9 0 0 
2039 262.1025 27.19678 -3.800992 0 -3.701205 0 -3.724733 0 -3.653999 0 0 0 63.64191 63.64191 NA 190 8 0 0 
2040 273.6962 28.17292 -2.948674 0 -2.756781 0 -2.721466 0 -2.660834 0 0 0 69.43312 69.43312 NA 271 0 0 0 
2041 268.2128 27.88316 -3.447364 0 -3.379591 0 -3.348163 0 -3.346068 0 0 0 66.72345 66.72345 NA 211 3 0 0 
2042 288.5331 29.90279 -3.315845 0 -3.208183 0 -3.169562 0 -3.158265 0 0 0 68.03719 68.03719 NA 206 0 0 0 
2043 287.5925 27.28137 -3.432188 0 -3.371097 0 -3.351346 0 -3.340552 0 0 0 66.8699 66.8699 NA 254 2 0 0 
2044 304.1185 31.07507 -3.16753 0 -3.083193 0 -3.044493 0 -3.050933 0 0 0 68.93677 68.93677 NA 226 0 0 0 
2045 297.6434 29.19587 -2.809023 0 -2.564772 0 -2.518775 0 -2.461102 0 0 0 69.7513 69.7513 NA NA 0 0 0 
2046 297.3456 30.85455 -4.042987 0 -3.980774 0 -4.00954 0 -3.948 0 5.200198 5.009696 60.09648 60.09648 NA 223 15 0 0 
2047 288.42 27.42258 -2.918296 0 -2.695404 0 -2.685068 0 -2.589413 0 0 0 69.50224 69.50224 NA NA 0 0 0 
2048 281.488 28.68274 -3.02453 0 -2.890817 0 -2.866571 0 -2.828592 0 0 0 69.26076 69.26076 NA 247 0 0 0 
2049 306.3132 31.33524 -3.350147 0 -3.230486 0 -3.19751 0 -3.170656 0 0 0 67.68461 67.68461 NA 225 0 0 0 
