"PPT_sum";"Tair_mean";"Tair_min";"Tair_max";"WS_mean";"RG_sum";"RHair_min";"RHair_mean";"RHair_max";"DATE"
0.4;4.107;3.908;7.94;0.4724;6.751;70.6;93.5342648633814;94.8540260850451;"01/01/2006"
0;8.21;3.036;7.797;4.551;1.798;59.99;61.1492409899603;87.6034984159446;"02/01/2006"
0;11.05;1.418;6.837;6.46;4.589;79.07;61.3608607125275;100;"03/01/2006"
0;8.703;5.263;10.75;4.857;9.313;72.06;88.2269900153506;100;"04/01/2006"
0;8.96;4.188;6.72;3.822;7.838;82.81;74.2907655251322;100;"05/01/2006"
0;7.624;3.633;10.79;2.151;8.153;80.01;95.7745924595739;100;"06/01/2006"
0;7.11;9.785;10.77;3.938;8.722;87.36;100;90.852312577005;"07/01/2006"
0;1.339;7.358;11.95;2.514;9.912;64.7;100;89.8331361737306;"08/01/2006"
0;3.503;7.44;9.836;0.4952;9.732;70.94;100;83.299051550319;"09/01/2006"
0.2;3.38;7.24;17.66;1.145;9.912;50.25;100;94.4839663283074;"10/01/2006"
0;3.789;6.97;11.94;1.9;9.594;60.3;100;83.8264325642923;"11/01/2006"
0;3.789;10.95;12.26;0.5547;10.16;72.62;100;75.8735056480721;"12/01/2006"
0;2.984;7.34;9.719;1.606;9.594;66.99;100;81.5345697442613;"13/01/2006"
0;3.08;6.842;12.33;2.595;10.73;73.6;100;100;"14/01/2006"
0;2.191;6.79;10.88;2.603;10.3;62.56;100;81.8493364731006;"15/01/2006"
0;1.694;5.245;6.221;0.9272;11.34;82.1;100;85.8008209283238;"16/01/2006"
0;3.404;6.108;13.19;2.332;11.34;75.52;100;100;"17/01/2006"
0;2.498;10.99;11.02;3.179;12.25;83.52;100;80.7664064762864;"18/01/2006"
0.4;2.08;10.22;13.4;3.682;11.53;63.78;100;74.0096698852665;"19/01/2006"
0;2.115;6.03;10.28;1.673;10.89;63.81;100;85.8750585235513;"20/01/2006"
0;3.664;2.38;11.1;0.9979;11.34;60.39;97.0344362707939;100;"21/01/2006"
1.3;6.27;5.924;11.2;1.218;4.342;76.64;100;100;"22/01/2006"
0;6.14;7.548;11.63;0.4639;5.211;85.79;100;100;"23/01/2006"
0;1.957;6.912;11.85;0.4316;11.94;59.88;100;86.3712748431287;"24/01/2006"
0;1.677;8.248;7.602;0.7723;12.9;87.89;100;91.7859588069108;"25/01/2006"
0;3.371;8.818;10.6;0.8511;12.44;75.42;100;79.5214809836;"26/01/2006"
0;3.518;9.196;15.7;0.7769;13.21;68.52;100;100;"27/01/2006"
