Time yearly_transpiration_mm yearly_evaporation_mm yearly_Psi_LSymMin yearly_Psi_LSymMax yearly_Psi_LApoMin yearly_Psi_LApoMax yearly_Psi_SSymMin yearly_Psi_SSymMax yearly_Psi_SApoMin yearly_Psi_SApoMax yearly_PLC_Leaf_max yearly_PLC_Stem_max yearly_LFMC_min yearly_FMCCanopy_min yearly_dayOfDeath yearly_dayOfStomatalClosure yearly_nbDayLFMC_67 yearly_nbDayLFMC_57 yearly_nbDayLFMC_43 
2047 264.6643 28.29641 -4.269457 0 -4.241747 0 -4.296827 0 -4.235573 0 0 0 60.34573 60.34573 NA 204 45 0 0 
2048 329.7619 33.82293 -3.021477 0 -2.905264 0 -2.896293 0 -2.848935 0 0 0 69.26769 69.26769 NA 271 0 0 0 
2049 254.0614 28.70102 -4.980386 0 -4.954331 0 -5.023707 0 -4.943959 0 0 0 56.52809 56.52809 NA 207 27 2 0 
2050 336.9999 32.40648 -2.456541 0 -2.017227 0 -1.890545 0 -1.855095 0 0 0 70.55935 70.55935 NA NA 0 0 0 
2051 339.7985 32.34541 -3.746546 0 -3.663732 0 -3.686215 0 -3.622325 0 0 0 64.07847 64.07847 NA 197 6 0 0 
2052 269.0664 28.54264 -3.918905 0 -3.875198 0 -3.901088 0 -3.853345 0 0 0 62.73805 62.73805 NA 197 20 0 0 
2053 293.97 29.54161 -3.512245 0 -3.40992 0 -3.405203 0 -3.358758 0 0 0 66.11158 66.11158 NA 224 2 0 0 
2054 276.3334 30.24369 -4.523638 0 -4.482407 0 -4.548595 0 -4.462325 0 0 0 58.84298 58.84298 NA 190 34 0 0 
2055 351.0297 35.55309 -3.125223 0 -2.901026 0 -2.92101 0 -2.819965 0 0 0 69.0325 69.0325 NA 211 0 0 0 
2056 300.7259 30.69871 -3.894759 0 -3.854709 0 -3.864656 0 -3.83643 0 0 0 62.91868 62.91868 NA 211 10 0 0 
2057 235.7399 24.54294 -4.047852 0 -3.977703 0 -4.024939 0 -3.942629 0 0 0 61.80988 61.80988 NA 213 31 0 0 
2058 265.1769 28.60119 -4.433172 0 -4.411101 0 -4.456809 0 -4.400536 0 0 0 59.35807 59.35807 NA 207 44 0 0 
2059 299.5131 29.07641 -3.17169 0 -3.026773 0 -3.02034 0 -2.957158 0 0 0 68.92737 68.92737 NA 199 0 0 0 
2060 307.8688 31.15293 -3.461082 0 -3.392649 0 -3.387835 0 -3.358432 0 0 0 66.59216 66.59216 NA 236 2 0 0 
2061 300.21 29.59079 -3.246256 0 -3.146671 0 -3.121342 0 -3.111238 0 0 0 68.75893 68.75893 NA 219 0 0 0 
2062 279.9929 28.29389 -4.494058 0 -4.470266 0 -4.516594 0 -4.459753 0 0 0 59.00912 59.00912 NA 94 58 0 0 
2063 253.8497 27.45318 -4.584982 0 -4.555615 0 -4.590142 0 -4.542981 0 0 0 58.50526 58.50526 NA 194 25 0 0 
2064 264.2012 26.76311 -3.967314 0 -3.883163 0 -3.937879 0 -3.841321 0 0 0 62.38252 62.38252 NA 205 11 0 0 
2065 269.2164 27.16932 -3.639791 0 -3.579283 0 -3.58958 0 -3.54903 0 0 0 64.97236 64.97236 NA 214 10 0 0 
2066 296.7511 30.14942 -5.55733 0 -5.534365 0 -5.594194 0 -5.525603 0 0 0 54.14792 54.14792 NA 180 41 12 0 
2067 314.8049 32.72939 -3.673158 0 -3.614789 0 -3.606188 0 -3.585816 0 0 0 64.68739 64.68739 NA 202 10 0 0 
2068 299.9191 28.70031 -3.545904 0 -3.46376 0 -3.468432 0 -3.422688 0 0 0 65.80299 65.80299 NA 215 3 0 0 
2069 273.1158 28.8447 -4.476835 0 -4.433698 0 -4.502652 0 -4.412277 0 0 0 59.10686 59.10686 NA 186 34 0 0 
2070 290.5587 28.67186 -3.720032 0 -3.658869 0 -3.669676 0 -3.628288 0 0 0 64.29569 64.29569 NA 227 10 0 0 
2071 262.6714 28.99637 -4.537662 0 -4.509868 0 -4.556349 0 -4.50184 0 0 0 58.76497 58.76497 NA 204 76 0 0 
2072 128.2086 27.28443 -7.255371 0 -7.216742 0 -7.26606 0 -7.161863 0 72.71262 71.38661 24.90676 11.33703 NA 117 223 188 58 
2073 278.0113 27.3689 -3.957431 0 -3.883953 0 -3.925926 0 -3.850244 0 0 0 62.45439 62.45439 NA 205 14 0 0 
2074 316.8401 30.63721 -3.413744 0 -3.310051 0 -3.289083 0 -3.258205 0 0 0 67.04964 67.04964 NA 217 0 0 0 
2075 310.2783 31.60655 -4.079327 0 -4.02119 0 -4.062052 0 -4.00291 0 0 0 61.59223 61.59223 NA 217 17 0 0 
2076 287.8412 28.2301 -4.219631 0 -4.16907 0 -4.22948 0 -4.149667 0 0 0 60.66153 60.66153 NA 188 14 0 0 
2077 294.0826 32.51781 -3.92992 0 -3.878321 0 -3.915685 0 -3.867377 0 0 0 62.65638 62.65638 NA 193 22 0 0 
2078 303.4135 30.41925 -4.012997 0 -3.955927 0 -3.976466 0 -3.940654 0 0 0 62.05489 62.05489 NA 208 12 0 0 
2079 300.5867 29.68252 -3.519214 0 -3.449002 0 -3.469146 0 -3.413895 0 0 0 66.04721 66.04721 NA 225 4 0 0 
2080 229.6757 24.56142 -5.28936 0 -5.002997 0 -5.077045 0 -4.918629 0 0 0 55.18885 55.18885 NA 181 75 5 0 
2081 331.4714 31.3526 -3.270432 0 -3.14442 0 -3.092351 0 -3.093398 0 0 0 68.51536 68.51536 NA 215 0 0 0 
2082 305.4428 30.62019 -3.666234 0 -3.602378 0 -3.616783 0 -3.570451 0 0 0 64.7461 64.7461 NA 214 8 0 0 
2083 309.9934 31.02222 -3.797384 0 -3.41299 0 -3.346923 0 -3.274308 0 0 0 63.67046 63.67046 NA 209 2 0 0 
2084 300.7644 30.05976 -3.76658 0 -3.730449 0 -3.764851 0 -3.712383 0 0 0 63.91637 63.91637 NA 211 11 0 0 
2085 280.3439 26.66826 -3.088103 0 -3.001542 0 -3.004535 0 -2.965693 0 0 0 69.11658 69.11658 NA 298 0 0 0 
2086 244.4883 24.61038 -4.092916 0 -4.057511 0 -4.089158 0 -4.039808 0 0 0 61.4993 61.4993 NA 178 16 0 0 
2087 359.7129 32.36665 -3.080596 0 -2.89341 0 -2.923823 0 -2.800638 0 0 0 69.13359 69.13359 NA 221 0 0 0 
2088 302.1424 28.10471 -3.942406 0 -3.908475 0 -3.919818 0 -3.891509 0 0 0 62.56436 62.56436 NA 212 27 0 0 
2089 219.2844 22.94238 -4.155157 0 -4.114 0 -4.153456 0 -4.093421 0 0 0 61.08141 61.08141 NA 189 30 0 0 
2090 273.9658 30.25101 -4.456646 0 -4.42653 0 -4.460792 0 -4.411472 0 0 0 59.22241 59.22241 NA 200 47 0 0 
2091 280.2928 30.16862 -5.253197 0 -5.18881 0 -5.261035 0 -5.177437 0 0 0 55.33745 55.33745 NA 190 57 7 0 
2092 300.9016 31.25312 -4.392126 0 -4.324559 0 -4.376635 0 -4.295918 0 0 0 59.59878 59.59878 NA 195 20 0 0 
2093 257.3528 27.64075 -4.544996 0 -4.468462 0 -4.539545 0 -4.43568 0 0 0 58.72436 58.72436 NA 165 42 0 0 
2094 311.7755 31.26031 -3.767838 0 -3.722667 0 -3.736065 0 -3.700082 0 0 0 63.90624 63.90624 NA 205 13 0 0 
2095 255.7358 26.08511 -4.708772 0 -4.657988 0 -4.755489 0 -4.635596 0 0 0 57.85056 57.85056 NA 175 24 0 0 
2096 264.7913 27.0709 -4.191272 0 -4.087375 0 -4.103822 0 -4.047505 0 0 0 60.84462 60.84462 NA 192 26 0 0 
2097 305.15 33.20141 -4.115246 0 -3.820351 0 -3.860843 0 -3.797006 0 0 0 61.34792 61.34792 NA 209 17 0 0 
2098 285.4763 28.88051 -3.495211 0 -3.46456 0 -3.459795 0 -3.449949 0 0 0 66.27002 66.27002 NA 223 5 0 0 
2099 251.867 28.30037 -5.796052 0 -5.713851 0 -5.834063 0 -5.67275 0 0 0 53.30166 53.30166 NA 189 52 20 0 
2100 0 0 0 0 0 0 0 0 0 0 0 0 500 500 NA NA 0 0 0 
