Time yearly_transpiration_mm yearly_evaporation_mm yearly_Psi_LSymMin yearly_Psi_LSymMax yearly_Psi_LApoMin yearly_Psi_LApoMax yearly_Psi_SSymMin yearly_Psi_SSymMax yearly_Psi_SApoMin yearly_Psi_SApoMax yearly_PLC_Leaf_max yearly_PLC_Stem_max yearly_LFMC_min yearly_FMCCanopy_min yearly_dayOfDeath yearly_dayOfStomatalClosure yearly_nbDayLFMC_67 yearly_nbDayLFMC_57 yearly_nbDayLFMC_43 
2006 266.4221 28.15905 -3.715444 0 -3.65612 0 -3.686275 0 -3.625807 0 3.582398 3.458853 63.12985 63.12985 NA 196 21 0 0 
2007 288.8648 29.64232 -3.016929 0 -2.860464 0 -2.860025 0 -2.787369 0 0 0 69.27802 69.27802 NA 186 0 0 0 
2008 280.2492 28.08469 -2.810042 0 -2.524887 0 -2.487087 0 -2.407864 0 0 0 69.74898 69.74898 NA NA 0 0 0 
2009 310.3754 32.5877 -2.99914 0 -2.830811 0 -2.828224 0 -2.74984 0 0 0 69.31842 69.31842 NA 221 0 0 0 
2010 232.9623 26.7593 -5.209107 0 -5.172486 0 -5.237463 0 -5.157784 0 18.65614 18.3866 49.25529 43.202 NA 206 71 41 0 
2011 264.5877 28.44623 -4.404333 0 -4.378444 0 -4.425875 0 -4.365499 0 0 0 59.52672 59.52672 NA 226 23 0 0 
2012 277.65 28.66606 -3.400184 0 -3.306686 0 -3.286039 0 -3.259938 0 0 0 67.18304 67.18304 NA 228 0 0 0 
2013 261.8482 29.68969 -3.940494 0 -3.892782 0 -3.926253 0 -3.868926 0 0 0 62.57841 62.57841 NA 212 13 0 0 
2014 249.6683 28.01979 -4.052622 0 -3.980933 0 -4.040225 0 -3.945263 0 0 0 61.77668 61.77668 NA 200 50 0 0 
2015 333.2044 34.71476 -3.345661 0 -3.20655 0 -3.189123 0 -3.154102 0 0 0 67.7303 67.7303 NA 204 0 0 0 
2016 311.7734 32.43799 -2.296121 0 -1.706151 0 -1.462808 0 -1.4501 0 0 0 70.92939 70.92939 NA NA 0 0 0 
2017 218.1658 26.54376 -4.809639 0 -4.795765 0 -4.832116 0 -4.788827 0 0 0 57.34201 57.34201 NA 180 72 0 0 
2018 252.1485 26.36181 -3.844367 0 -3.8232 0 -3.832826 0 -3.812616 0 0 0 63.30297 63.30297 NA 208 22 0 0 
2019 317.1394 29.62194 -2.546512 0 -2.321951 0 -2.226909 0 -2.20967 0 0 0 70.35243 70.35243 NA NA 0 0 0 
2020 249.5863 27.12412 -4.028881 0 -3.999971 0 -4.049746 0 -3.987354 0 0 0 61.94271 61.94271 NA 195 32 0 0 
2021 279.3956 28.17533 -3.665824 0 -3.629963 0 -3.638919 0 -3.612032 0 0 0 64.74958 64.74958 NA 241 12 0 0 
2022 270.565 27.73584 -4.355794 0 -4.340921 0 -4.386244 0 -4.3344 0 0 0 59.81562 59.81562 NA 227 36 0 0 
2023 252.4019 27.26281 -4.182426 0 -4.143946 0 -4.195677 0 -4.125739 0 0 0 60.90224 60.90224 NA 205 28 0 0 
2024 309.3732 32.10204 -3.176968 0 -3.067382 0 -3.046715 0 -3.033202 0 0 0 68.91543 68.91543 NA 230 0 0 0 
2025 270.1722 27.45995 -3.808228 0 -3.764893 0 -3.770194 0 -3.743225 0 0 0 63.58483 63.58483 NA 239 22 0 0 
2026 326.5981 30.69778 -2.822994 0 -2.606816 0 -2.548905 0 -2.503714 0 0 0 69.71942 69.71942 NA NA 0 0 0 
2027 213.2674 24.23857 -5.105094 0 -5.095445 0 -5.119917 0 -5.091129 0 0 0 55.96803 55.96803 NA 195 64 13 0 
2028 262.5364 27.75655 -3.024816 0 -2.888074 0 -2.877315 0 -2.829485 0 0 0 69.26012 69.26012 NA 233 0 0 0 
2029 254.3305 28.95665 -4.562334 0 -4.537109 0 -4.586946 0 -4.525231 0 0 0 58.62888 58.62888 NA 210 59 0 0 
2030 234.3188 26.68874 -4.828398 0 -4.797311 0 -4.853351 0 -4.781768 0 0 0 57.24977 57.24977 NA 194 51 0 0 
2031 269.0411 29.52745 -4.145026 0 -4.112193 0 -4.1474 0 -4.10343 0 0 0 61.14857 61.14857 NA 223 40 0 0 
2032 299.5408 30.89343 -3.221414 0 -3.088161 0 -3.06488 0 -3.023502 0 0 0 68.81501 68.81501 NA 206 0 0 0 
2033 258.2948 27.45168 -4.263612 0 -4.236176 0 -4.271388 0 -4.224399 0 0 0 60.38239 60.38239 NA 213 34 0 0 
2034 300.7133 32.55856 -3.114451 0 -2.95193 0 -2.972481 0 -2.892982 0 0 0 69.05689 69.05689 NA 197 0 0 0 
2035 294.1721 31.14747 -3.269479 0 -3.125976 0 -3.092561 0 -3.074164 0 0 0 68.52553 68.52553 NA 225 0 0 0 
2036 263.4497 28.3034 -3.920143 0 -3.898668 0 -3.914545 0 -3.88793 0 0 0 62.72884 62.72884 NA 219 14 0 0 
2037 280.4119 29.37101 -3.942431 0 -3.910436 0 -3.929283 0 -3.894438 0 0 0 62.56418 62.56418 NA 204 17 0 0 
2038 231.3523 26.80238 -4.527829 0 -4.512713 0 -4.541519 0 -4.505197 0 0 0 58.81961 58.81961 NA 192 59 0 0 
2039 243.521 26.82574 -4.331075 0 -4.278017 0 -4.354826 0 -4.251655 0 0 0 59.96524 59.96524 NA 202 40 0 0 
2040 339.2978 33.48594 -2.603777 0 -2.317577 0 -2.220492 0 -2.18123 0 0 0 70.22097 70.22097 NA NA 0 0 0 
