Time yearly_transpiration_mm yearly_evaporation_mm yearly_Psi_LSymMin yearly_Psi_LSymMax yearly_Psi_LApoMin yearly_Psi_LApoMax yearly_Psi_SSymMin yearly_Psi_SSymMax yearly_Psi_SApoMin yearly_Psi_SApoMax yearly_PLC_Leaf_max yearly_PLC_Stem_max yearly_LFMC_min yearly_FMCCanopy_min yearly_dayOfDeath yearly_dayOfStomatalClosure yearly_nbDayLFMC_67 yearly_nbDayLFMC_57 yearly_nbDayLFMC_43 
2017 249.1691 26.33002 -3.60742 0 -3.541234 0 -3.527174 0 -3.50814 0 0 0 65.25387 65.25387 NA 217 5 0 0 
2018 303.8402 31.60666 -3.114702 0 -3.014267 0 -3.001466 0 -2.979085 0 0 0 69.05632 69.05632 NA 259 0 0 0 
2019 302.425 28.4828 -3.033133 0 -2.893483 0 -2.882794 0 -2.826393 0 0 0 69.24124 69.24124 NA 244 0 0 0 
2020 281.576 30.13177 -3.296407 0 -3.162322 0 -3.145574 0 -3.095691 0 0 0 68.24025 68.24025 NA 187 0 0 0 
2021 250.5286 27.92749 -3.891357 0 -3.851556 0 -3.86126 0 -3.833522 0 0 0 62.94431 62.94431 NA 227 14 0 0 
2022 245.2894 25.40346 -3.417559 0 -3.333593 0 -3.305393 0 -3.29161 0 0 0 67.0123 67.0123 NA 247 0 0 0 
2023 227.1338 25.19764 -4.311637 0 -4.249398 0 -4.313498 0 -4.231814 0 0 0 60.08409 60.08409 NA 200 30 0 0 
2024 249.7314 27.01838 -4.272386 0 -4.245547 0 -4.269171 0 -4.232128 0 0 0 60.32739 60.32739 NA 229 44 0 0 
2025 252.6747 25.71254 -3.35121 0 -3.2356 0 -3.183253 0 -3.191888 0 0 0 67.67379 67.67379 NA 255 0 0 0 
2026 321.6472 32.38241 -2.170101 0 -1.538352 0 -1.204161 0 -1.222478 0 0 0 71.22106 71.22106 NA NA 0 0 0 
2027 242.5871 27.6498 -4.744408 0 -4.70369 0 -4.761033 0 -4.683332 0 0 0 57.66842 57.66842 NA 207 64 0 0 
2028 359.3884 34.38324 -2.667888 0 -2.265995 0 -2.172042 0 -2.066658 0 0 0 70.074 70.074 NA NA 0 0 0 
2029 324.1037 32.33625 -2.708667 0 -2.393205 0 -2.282154 0 -2.239979 0 0 0 69.98065 69.98065 NA NA 0 0 0 
2030 249.0786 29.49226 -5.004873 0 -4.978928 0 -5.042159 0 -4.969721 0 15.37761 15.23849 51.2619 46.54654 NA 208 57 5 0 
2031 261.2864 28.45004 -4.360887 0 -4.314239 0 -4.377717 0 -4.306689 0 0 0 59.78501 59.78501 NA 214 25 0 0 
2032 304.7256 30.02151 -2.709149 0 -2.375332 0 -2.310563 0 -2.218024 0 0 0 69.97954 69.97954 NA NA 0 0 0 
2033 287.3861 28.55121 -3.597017 0 -3.525055 0 -3.526547 0 -3.500994 0 0 0 65.34541 65.34541 NA 232 6 0 0 
2034 267.0791 28.20926 -4.285436 0 -4.015367 0 -4.058072 0 -3.98359 0 0 0 60.24601 60.24601 NA 212 14 0 0 
2035 278.4026 28.22776 -4.184914 0 -4.116688 0 -4.175888 0 -4.089782 0 0 0 60.88601 60.88601 NA 198 13 0 0 
2036 173.7308 21.3057 -5.002872 0 -4.971041 0 -5.021434 0 -4.955126 0 0 0 56.42504 56.42504 NA 167 52 4 0 
2037 324.2147 32.56355 -2.560669 0 -2.130283 0 -1.992568 0 -1.927975 0 0 0 70.31991 70.31991 NA NA 0 0 0 
2038 280.2354 29.59603 -4.618142 0 -4.518427 0 -4.620112 0 -4.486543 0 0 0 58.32644 58.32644 NA 197 31 0 0 
2039 289.4843 30.16678 -3.336343 0 -3.199085 0 -3.143023 0 -3.130455 0 0 0 67.82562 67.82562 NA 239 0 0 0 
2040 268.0741 29.7594 -4.674335 0 -4.648655 0 -4.680874 0 -4.635816 0 0 0 58.02921 58.02921 NA 215 40 0 0 
2041 286.6578 30.04182 -3.333305 0 -3.250557 0 -3.23386 0 -3.218925 0 0 0 67.85681 67.85681 NA 216 0 0 0 
2042 281.8617 30.37081 -4.188289 0 -4.145344 0 -4.202953 0 -4.123872 0 0 0 60.86402 60.86402 NA 227 23 0 0 
2043 294.5486 30.10159 -3.249923 0 -3.143656 0 -3.106496 0 -3.100908 0 0 0 68.73569 68.73569 NA 221 0 0 0 
2044 236.45 28.62162 -5.608878 0 -5.597625 0 -5.620847 0 -5.593079 0 27.63079 27.52184 44.67475 39.48141 NA 205 149 22 0 
2045 298.6559 29.86813 -3.026138 0 -2.833798 0 -2.836469 0 -2.741141 0 0 0 69.25712 69.25712 NA 212 0 0 0 
2046 296.9602 30.5848 -3.059329 0 -2.924228 0 -2.907236 0 -2.868714 0 0 0 69.18181 69.18181 NA 248 0 0 0 
2047 339.9272 32.59219 -2.485382 0 -2.032744 0 -1.925282 0 -1.914393 0 0 0 70.49297 70.49297 NA NA 0 0 0 
2048 228.4606 26.58189 -3.94012 0 -3.867498 0 -3.891602 0 -3.831187 0 0 0 62.58117 62.58117 NA 200 37 0 0 
2049 250.5273 28.65057 -4.55472 0 -4.49944 0 -4.591726 0 -4.474962 0 0 0 58.67072 58.67072 NA 184 21 0 0 
2050 243.9581 26.49759 -3.630936 0 -3.584506 0 -3.583397 0 -3.56129 0 0 0 65.04886 65.04886 NA 209 8 0 0 
2051 298.8075 27.68045 -2.788833 0 -2.534831 0 -2.477258 0 -2.41234 0 0 0 69.7974 69.7974 NA NA 0 0 0 
2052 229.796 25.72041 -4.780068 0 -4.732682 0 -4.781074 0 -4.70899 0 0 0 57.48888 57.48888 NA 198 43 0 0 
2053 295.6532 30.31656 -3.728821 0 -3.667929 0 -3.687273 0 -3.640979 0 0 0 64.22335 64.22335 NA 219 7 0 0 
2054 298.4867 31.13732 -3.800207 0 -3.714111 0 -3.73104 0 -3.673626 0 0 0 63.64812 63.64812 NA 205 9 0 0 
2055 397.3507 39.27455 -2.382872 0 -1.846926 0 -1.666252 0 -1.598382 0 0 0 70.72911 70.72911 NA NA 0 0 0 
2056 190.7946 25.65553 -6.668061 0 -6.628561 0 -6.685677 0 -6.596073 0 56.81416 55.8552 31.63503 20.83992 NA 191 165 136 33 
2057 309.0413 31.56464 -3.311254 0 -3.194884 0 -3.162795 0 -3.146409 0 0 0 68.08493 68.08493 NA 232 0 0 0 
2058 346.9545 32.71578 -2.702636 0 -2.361432 0 -2.299823 0 -2.200222 0 0 0 69.99445 69.99445 NA NA 0 0 0 
2059 359.943 36.16908 -5.174814 0 -5.03742 0 -5.140124 0 -4.987542 0 0 0 55.66669 55.66669 NA 197 18 2 0 
2060 298.1694 30.10732 -3.232877 0 -3.120887 0 -3.070243 0 -3.067437 0 0 0 68.78912 68.78912 NA 198 0 0 0 
2061 261.0437 28.86543 -4.504215 0 -4.428404 0 -4.500743 0 -4.390933 0 0 0 58.95182 58.95182 NA 198 30 0 0 
2062 318.7716 31.46245 -2.933469 0 -2.690065 0 -2.663818 0 -2.571857 0 0 0 69.46771 69.46771 NA NA 0 0 0 
2063 297.0963 30.36437 -3.931698 0 -3.823113 0 -3.867489 0 -3.791089 0 0 0 62.64324 62.64324 NA 212 14 0 0 
2064 257.6959 28.58696 -5.574548 0 -5.461917 0 -5.550119 0 -5.425421 0 0 0 54.08445 54.08445 NA 184 30 14 0 
2065 201.0868 29.86182 -6.733942 0 -6.70057 0 -6.795603 0 -6.680075 0 58.9206 58.32405 30.77414 17.73036 NA 193 165 141 28 
2066 285.3413 29.97207 -4.109838 0 -4.066834 0 -4.115358 0 -4.045332 0 0 0 61.38443 61.38443 NA 232 44 0 0 
2067 263.7067 28.30086 -4.206153 0 -4.170008 0 -4.215982 0 -4.154692 0 0 0 60.74823 60.74823 NA 208 40 0 0 
2068 271.8107 27.72625 -3.334408 0 -3.23784 0 -3.229138 0 -3.197198 0 0 0 67.84548 67.84548 NA 224 0 0 0 
2069 300.3176 27.94527 -3.526908 0 -3.461892 0 -3.452594 0 -3.429384 0 0 0 65.97643 65.97643 NA 225 3 0 0 
2070 201.3996 25.10462 -5.169882 0 -5.1093 0 -5.226181 0 -5.080375 0 0 0 55.68774 55.68774 NA 137 93 4 0 
2071 267.3691 27.49176 -4.11951 0 -4.049023 0 -4.12887 0 -4.013779 0 0 0 61.3192 61.3192 NA 218 14 0 0 
2072 201.3209 32.71557 -6.936155 0 -6.87191 0 -6.894841 0 -6.801849 0 63.84303 61.82716 28.62389 18.36193 NA 188 171 151 4 
2073 326.8339 33.87634 -3.625774 0 -3.525569 0 -3.537738 0 -3.488997 0 0 0 65.09364 65.09364 NA 195 4 0 0 
2074 283.08 30.8265 -3.887345 0 -3.825782 0 -3.859441 0 -3.795 0 0 0 62.97459 62.97459 NA 221 20 0 0 
2075 252.4475 26.37379 -3.981414 0 -3.967117 0 -3.985675 0 -3.959968 0 0 0 62.28059 62.28059 NA 204 36 0 0 
2076 284.4763 29.34737 -4.707004 0 -4.67129 0 -4.742073 0 -4.654713 0 0 0 57.85966 57.85966 NA 168 32 0 0 
2077 299.1822 32.22369 -4.06209 0 -4.028076 0 -4.048251 0 -4.01133 0 0 0 61.71101 61.71101 NA 201 29 0 0 
2078 266.5486 28.80178 -4.34762 0 -4.320795 0 -4.354707 0 -4.307383 0 0 0 59.86491 59.86491 NA 209 45 0 0 
2079 180.0182 19.12048 -7.72736 0 -7.453439 0 -7.248695 0 -7.144116 0 77.97357 70.94964 22.26413 10.55049 236 186 41 15 9 
2080 145.6843 29.29282 -5.894604 0 -5.890938 0 -5.906712 0 -5.890111 0 35.18598 35.16335 41.15227 37.48232 NA 1 366 30 7 
2081 304.613 30.84343 -3.297369 0 -3.200572 0 -3.168012 0 -3.160224 0 0 0 68.23014 68.23014 NA 228 0 0 0 
2082 306.3418 31.46451 -3.878155 0 -3.807435 0 -3.837248 0 -3.772075 0 0 0 63.0442 63.0442 NA 211 10 0 0 
2083 272.889 28.57849 -4.646563 0 -4.601745 0 -4.676942 0 -4.579729 0 0 0 58.17521 58.17521 NA 216 24 0 0 
2084 203.0918 32.22786 -7.253992 0 -6.880644 0 -6.678822 0 -6.557357 0 64.25502 54.70674 27.82641 14.84501 NA 183 179 160 34 
2085 359.4933 35.39524 -3.553089 0 -3.456649 0 -3.450401 0 -3.416057 0 0 0 65.73787 65.73787 NA 204 3 0 0 
2086 252.8951 28.43871 -5.668931 0 -5.614101 0 -5.69846 0 -5.586687 0 0 0 53.74343 53.74343 NA 195 75 7 0 
2087 299.2254 30.65016 -4.374869 0 -4.334163 0 -4.378486 0 -4.31381 0 0 0 59.70133 59.70133 NA 218 25 0 0 
2088 223.4342 30.16068 -6.935992 0 -6.911919 0 -6.960449 0 -6.887662 0 64.89216 64.22617 28.25922 20.68607 NA 197 157 131 5 
2089 247.21 25.27204 -6.747115 0 -6.719132 0 -6.767966 0 -6.70514 0 0 0 50.52475 50.52475 NA 204 72 41 0 
2090 319.1462 33.23499 -3.322739 0 -3.228094 0 -3.194307 0 -3.188816 0 0 0 67.96574 67.96574 NA 207 0 0 0 
2091 284.3757 29.45622 -5.275707 0 -5.028923 0 -4.988987 0 -4.917109 0 0 0 55.24471 55.24471 NA 200 24 2 0 
2092 268.814 29.92083 -5.087954 0 -4.764258 0 -4.637833 0 -4.617831 0 0 0 56.04338 56.04338 NA 188 43 1 0 
2093 284.099 28.24939 -4.073552 0 -4.032288 0 -4.084425 0 -4.011656 0 0 0 61.63191 61.63191 NA 218 28 0 0 
2094 269.3095 28.08029 -4.162159 0 -4.144005 0 -4.170016 0 -4.134928 0 0 0 61.03518 61.03518 NA 208 35 0 0 
2095 180.4941 30.56031 -7.528113 0 -7.373808 0 -7.276416 0 -7.117133 0 76.31217 70.27775 23.13499 11.90988 NA 184 172 155 64 
2096 188.6812 19.95469 -8.175053 0 -8.055245 0 -7.824917 0 -7.666782 0 87.98901 82.05589 18.02133 9.762173 225 189 31 18 3 
2097 213.3871 41.92931 -6.113758 0 -6.113149 0 -6.010952 0 -6.113449 0 41.47845 41.48718 38.34058 35.53757 NA 1 365 116 1 
2098 144.5456 16.0936 -8.160199 0 -8.03557 0 -7.830455 0 -7.693544 0 87.68231 82.52388 18.13168 9.399599 212 159 45 29 20 
2099 203.4903 40.83541 -6.127542 0 -6.126407 0 -6.132516 0 -6.125525 0 41.86514 41.83939 38.16864 35.33272 NA 1 365 104 3 
2100 217.0429 28.20861 -6.454413 0 -6.423775 0 -6.457927 0 -6.400303 0 50.71321 50.0091 34.25185 24.65292 NA 188 172 127 41 
