Time yearly_transpiration_mm yearly_evaporation_mm yearly_Psi_LSymMin yearly_Psi_LSymMax yearly_Psi_LApoMin yearly_Psi_LApoMax yearly_Psi_SSymMin yearly_Psi_SSymMax yearly_Psi_SApoMin yearly_Psi_SApoMax yearly_PLC_Leaf_max yearly_PLC_Stem_max yearly_LFMC_min yearly_FMCCanopy_min yearly_dayOfDeath yearly_dayOfStomatalClosure yearly_nbDayLFMC_67 yearly_nbDayLFMC_57 yearly_nbDayLFMC_43 
2062 309.167 31.09666 -2.983067 0 -2.853843 0 -2.845925 0 -2.78923 0 0 0 69.35493 69.35493 NA 272 0 0 0 
2063 308.4519 30.9958 -4.070009 0 -4.016243 0 -4.06343 0 -3.98936 0 0 0 61.65631 61.65631 NA 208 18 0 0 
2064 231.2936 25.91495 -4.324421 0 -4.244119 0 -4.277378 0 -4.226623 0 0 0 60.0058 60.0058 NA 196 37 0 0 
2065 212.022 30.77486 -6.619478 0 -6.498528 0 -6.594232 0 -6.469419 0 52.95239 52.08138 33.06642 21.3039 NA 182 174 148 32 
2066 247.0512 27.9804 -5.062116 0 -5.03858 0 -5.091585 0 -5.027146 0 0 0 56.15793 56.15793 NA 194 49 6 0 
2067 308.5251 32.6653 -3.529251 0 -3.457069 0 -3.453049 0 -3.426352 0 0 0 65.95493 65.95493 NA 227 4 0 0 
2068 260.8353 28.63472 -3.999841 0 -3.983071 0 -4.000367 0 -3.974687 0 0 0 62.14847 62.14847 NA 214 40 0 0 
2069 287.8217 29.82861 -4.358448 0 -4.326067 0 -4.353156 0 -4.309877 0 0 0 59.79966 59.79966 NA 210 16 0 0 
2070 259.1627 27.32448 -3.813823 0 -3.76072 0 -3.777836 0 -3.743289 0 0 0 63.54084 63.54084 NA 192 26 0 0 
2071 318.2813 32.19357 -3.574533 0 -3.475446 0 -3.503191 0 -3.425902 0 0 0 65.54508 65.54508 NA 216 4 0 0 
2072 283.506 30.89073 -4.827371 0 -4.787289 0 -4.869496 0 -4.769839 0 0 0 57.2548 57.2548 NA 193 34 0 0 
2073 224.7079 32.17676 -6.585972 0 -6.560785 0 -6.642881 0 -6.541437 0 54.80864 54.23297 32.52385 26.59756 NA 183 170 149 9 
2074 305.4662 32.00169 -3.852375 0 -3.797159 0 -3.837861 0 -3.769551 0 0 0 63.24123 63.24123 NA 232 12 0 0 
2075 226.2429 28.09933 -7.121193 0 -7.097201 0 -7.119583 0 -7.064021 0 69.77573 68.9295 26.19013 16.35334 NA 202 157 128 52 
2076 299.4903 31.79541 -4.450353 0 -4.412703 0 -4.448817 0 -4.393878 0 0 0 59.25863 59.25863 NA 184 21 0 0 
2077 280.0291 28.68906 -4.981909 0 -4.955736 0 -5.003121 0 -4.943921 0 0 0 56.52108 56.52108 NA 201 27 3 0 
2078 305.7776 32.35175 -4.800435 0 -4.777983 0 -4.820754 0 -4.766757 0 0 0 57.38753 57.38753 NA 227 37 0 0 
2079 178.2176 26.9963 -7.478178 0 -7.436471 0 -7.472323 0 -7.359442 0 77.62187 75.97537 22.78829 12.95315 NA 161 176 140 37 
2080 192.2702 30.42088 -7.9966 0 -7.972977 0 -7.96384 0 -7.885802 0 86.86295 85.60675 18.69373 14.04259 NA 184 174 154 97 
2081 254.8396 27.25986 -4.044381 0 -4.001189 0 -4.048031 0 -3.990096 0 5.322298 5.255621 60.04572 60.04572 NA 217 46 0 0 
2082 247.7819 30.21623 -5.670971 0 -5.64171 0 -5.709587 0 -5.633467 0 28.70105 28.49906 44.13195 35.45856 NA 187 171 22 0 
2083 310.5924 29.98774 -3.858875 0 -3.730209 0 -3.712947 0 -3.671705 0 0 0 63.19131 63.19131 NA 229 9 0 0 
2084 274.8965 29.91531 -5.045954 0 -5.027321 0 -5.07441 0 -5.019801 0 0 0 56.23017 56.23017 NA 201 57 5 0 
2085 267.032 32.96109 -6.394293 0 -6.322279 0 -6.433026 0 -6.293107 0 47.67006 46.79759 35.54386 23.61805 NA 195 162 92 25 
2086 187.5433 26.57922 -6.921732 0 -6.711719 0 -6.716832 0 -6.625644 0 59.32889 56.72825 30.31814 16.87851 NA 176 179 161 72 
2087 316.4073 32.09237 -4.810091 0 -4.766977 0 -4.855478 0 -4.748337 0 0 0 57.33978 57.33978 NA 220 38 0 0 
2088 267.9166 28.79568 -4.850054 0 -4.809073 0 -4.871407 0 -4.788582 0 0 0 57.14418 57.14418 NA 193 61 0 0 
2089 282.1322 28.98488 -4.89188 0 -4.846086 0 -4.929681 0 -4.823189 0 0 0 56.94289 56.94289 NA 201 58 2 0 
2090 316.5499 33.81684 -4.814675 0 -4.79387 0 -4.855716 0 -4.786984 0 0 0 57.31717 57.31717 NA 194 26 0 0 
2091 187.6214 19.9855 -7.966154 0 -7.799506 0 -7.548529 0 -7.398839 0 84.2826 76.8277 19.61487 9.534616 228 178 42 21 10 
2092 200.0966 39.57917 -6.051771 0 -6.050806 0 -6.062247 0 -6.050041 0 39.67483 39.65284 39.13792 35.86199 NA 1 366 96 5 
2093 221.9972 30.32795 -6.646775 0 -6.604099 0 -6.665647 0 -6.568074 0 56.09254 55.02518 31.93234 19.09747 NA 178 178 160 43 
2094 338.5472 32.42476 -4.761995 0 -4.610792 0 -4.682545 0 -4.581049 0 0 0 57.57953 57.57953 NA 184 17 0 0 
2095 162.4736 33.37861 -8.294882 0 -8.007311 0 -7.057304 0 -6.914501 0 87.58552 64.99033 17.937 9.180178 NA 153 189 165 114 
2096 232.2758 31.90976 -6.578755 0 -6.546143 0 -6.630434 0 -6.51472 0 54.37308 53.43617 32.68772 20.79581 NA 195 166 147 24 
2097 258.6352 29.56613 -5.719992 0 -5.698615 0 -5.769371 0 -5.69025 0 0 0 53.56362 53.56362 NA 164 46 14 0 
2098 245.8868 34.31375 -6.65712 0 -6.606267 0 -6.712235 0 -6.573084 0 56.15661 55.17394 31.88412 21.9776 NA 184 174 141 3 
2099 291.9439 30.22157 -5.789909 0 -5.669856 0 -5.744421 0 -5.610352 0 0 0 53.32257 53.32257 NA 197 23 9 0 
2100 134.3192 24.30963 -7.22119 0 -7.156492 0 -7.183107 0 -7.076373 0 71.38081 69.24606 25.45612 12.65004 NA 143 209 184 113 
