Time yearly_transpiration_mm yearly_evaporation_mm yearly_Psi_LSymMin yearly_Psi_LSymMax yearly_Psi_LApoMin yearly_Psi_LApoMax yearly_Psi_SSymMin yearly_Psi_SSymMax yearly_Psi_SApoMin yearly_Psi_SApoMax yearly_PLC_Leaf_max yearly_PLC_Stem_max yearly_LFMC_min yearly_FMCCanopy_min yearly_dayOfDeath yearly_dayOfStomatalClosure yearly_nbDayLFMC_67 yearly_nbDayLFMC_57 yearly_nbDayLFMC_43 
2047 257.3533 25.98238 -3.519681 0 -3.464524 0 -3.465748 0 -3.436945 0 0 0 66.0429 66.0429 NA 239 4 0 0 
2048 234.5231 26.91219 -5.013584 0 -4.979359 0 -5.031718 0 -4.962247 0 0 0 56.37628 56.37628 NA 193 49 3 0 
2049 201.4186 24.95996 -5.161402 0 -5.127292 0 -5.223219 0 -5.114119 0 0 0 55.72403 55.72403 NA 167 99 4 0 
2050 293.3193 31.52648 -3.872509 0 -3.779973 0 -3.839121 0 -3.733705 0 0 0 63.08713 63.08713 NA 201 7 0 0 
2051 258.6179 27.75329 -5.383623 0 -5.32603 0 -5.434445 0 -5.299459 0 0 0 54.81087 54.81087 NA 202 48 5 0 
2052 259.2351 27.02843 -3.814825 0 -3.765826 0 -3.805626 0 -3.741724 0 0 0 63.53298 63.53298 NA 192 15 0 0 
2053 254.0544 26.07257 -3.52357 0 -3.475473 0 -3.477586 0 -3.451424 0 0 0 66.0071 66.0071 NA 202 16 0 0 
2054 217.1827 30.25609 -6.310197 0 -6.276103 0 -6.350023 0 -6.258666 0 46.28991 45.77012 36.14246 26.66109 NA 174 180 74 23 
2055 293.4495 30.89666 -4.591743 0 -4.544292 0 -4.605205 0 -4.520567 0 0 0 58.46859 58.46859 NA 213 23 0 0 
2056 220.3381 26.89161 -6.376375 0 -6.348054 0 -6.404473 0 -6.336558 0 48.44211 48.09765 35.2541 25.47712 NA 184 172 84 16 
2057 227.1746 25.17746 -4.948349 0 -4.904563 0 -4.979718 0 -4.884069 0 0 0 56.67652 56.67652 NA 149 65 1 0 
2058 219.6709 25.94703 -4.971296 0 -4.941264 0 -5.01518 0 -4.929425 0 0 0 56.57001 56.57001 NA 135 33 2 0 
2059 313.5373 34.40372 -5.10327 0 -5.079172 0 -5.143852 0 -5.069359 0 0 0 55.97603 55.97603 NA 203 37 4 0 
2060 244.2576 26.24835 -5.724442 0 -5.689368 0 -5.792413 0 -5.675114 0 0 0 53.54811 53.54811 NA 195 74 30 0 
2061 283.768 30.29754 -4.038314 0 -3.982748 0 -4.028675 0 -3.954965 0 0 0 61.87651 61.87651 NA 190 20 0 0 
2062 274.764 29.81768 -4.516556 0 -4.482026 0 -4.550738 0 -4.467236 0 0 0 58.88255 58.88255 NA 194 46 0 0 
